chain,epoch,method,progress,reference_internal_l2,reference_seed,repeat,replication_unit,run_id,runtime_sec,seed,target
10,4000,UIVI,0.4,0.018636909859938287,606186705,10,hmc_chain,seed45_uivi_x_shaped,29.237544959038495,45,x_shaped
11,4000,UIVI,0.4,0.019913078648028687,606186705,11,hmc_chain,seed45_uivi_x_shaped,29.237544959038495,45,x_shaped
12,4000,UIVI,0.4,0.018544582999443095,606186705,12,hmc_chain,seed45_uivi_x_shaped,29.237544959038495,45,x_shaped
13,4000,UIVI,0.4,0.018150964314443324,606186705,13,hmc_chain,seed45_uivi_x_shaped,29.237544959038495,45,x_shaped
14,4000,UIVI,0.4,0.018902282613091046,606186705,14,hmc_chain,seed45_uivi_x_shaped,29.237544959038495,45,x_shaped
15,4000,UIVI,0.4,0.01788400030411646,606186705,15,hmc_chain,seed45_uivi_x_shaped,29.237544959038495,45,x_shaped
16,4000,UIVI,0.4,0.019695044030062468,606186705,16,hmc_chain,seed45_uivi_x_shaped,29.237544959038495,45,x_shaped
17,4000,UIVI,0.4,0.019850308022336158,606186705,17,hmc_chain,seed45_uivi_x_shaped,29.237544959038495,45,x_shaped
18,4000,UIVI,0.4,0.017484432468070084,606186705,18,hmc_chain,seed45_uivi_x_shaped,29.237544959038495,45,x_shaped
19,4000,UIVI,0.4,0.02058691589588618,606186705,19,hmc_chain,seed45_uivi_x_shaped,29.237544959038495,45,x_shaped
0,6000,UIVI,0.6,0.021296115119793367,169573984,0,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
1,6000,UIVI,0.6,0.022963231378449446,169573984,1,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
2,6000,UIVI,0.6,0.021492478859924228,169573984,2,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
3,6000,UIVI,0.6,0.0207854379447723,169573984,3,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
4,6000,UIVI,0.6,0.020622791155783894,169573984,4,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
5,6000,UIVI,0.6,0.0212619369862889,169573984,5,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
6,6000,UIVI,0.6,0.02130211618801478,169573984,6,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
7,6000,UIVI,0.6,0.023771266957038708,169573984,7,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
8,6000,UIVI,0.6,0.020282627681658304,169573984,8,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
9,6000,UIVI,0.6,0.021953778162964267,169573984,9,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
10,6000,UIVI,0.6,0.020540179566780843,169573984,10,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
11,6000,UIVI,0.6,0.02176833064724153,169573984,11,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
12,6000,UIVI,0.6,0.021430730614630873,169573984,12,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
13,6000,UIVI,0.6,0.02092090977203128,169573984,13,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
14,6000,UIVI,0.6,0.021814543127737205,169573984,14,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
15,6000,UIVI,0.6,0.02150937303402531,169573984,15,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
16,6000,UIVI,0.6,0.021437091481568717,169573984,16,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
17,6000,UIVI,0.6,0.02140563920965742,169573984,17,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
18,6000,UIVI,0.6,0.021198917238519327,169573984,18,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
19,6000,UIVI,0.6,0.020353411202332448,169573984,19,hmc_chain,seed45_uivi_x_shaped,29.539080762863158,45,x_shaped
0,8000,UIVI,0.8,0.023477772502276645,1942184371,0,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
1,8000,UIVI,0.8,0.022837526175990275,1942184371,1,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
2,8000,UIVI,0.8,0.024391212958687,1942184371,2,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
3,8000,UIVI,0.8,0.021580283002867115,1942184371,3,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
4,8000,UIVI,0.8,0.022248462898003446,1942184371,4,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
5,8000,UIVI,0.8,0.02058899663585788,1942184371,5,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
6,8000,UIVI,0.8,0.024032573422618622,1942184371,6,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
7,8000,UIVI,0.8,0.024641102147200104,1942184371,7,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
8,8000,UIVI,0.8,0.022793972574280445,1942184371,8,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
9,8000,UIVI,0.8,0.022625456786825447,1942184371,9,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
10,8000,UIVI,0.8,0.02116623432155068,1942184371,10,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
11,8000,UIVI,0.8,0.022013289740746123,1942184371,11,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
12,8000,UIVI,0.8,0.025295389648914042,1942184371,12,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
13,8000,UIVI,0.8,0.026380041065178994,1942184371,13,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
14,8000,UIVI,0.8,0.022693536151315898,1942184371,14,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
15,8000,UIVI,0.8,0.020097372459102234,1942184371,15,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
16,8000,UIVI,0.8,0.02160673001616601,1942184371,16,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
17,8000,UIVI,0.8,0.022259863988116753,1942184371,17,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
18,8000,UIVI,0.8,0.02185034887585699,1942184371,18,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
19,8000,UIVI,0.8,0.024592616966566908,1942184371,19,hmc_chain,seed45_uivi_x_shaped,29.236664725840093,45,x_shaped
0,10000,UIVI,1.0,0.020970615526663086,1023306098,0,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
1,10000,UIVI,1.0,0.021118802016770945,1023306098,1,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
2,10000,UIVI,1.0,0.0203498272932371,1023306098,2,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
3,10000,UIVI,1.0,0.01798964801218518,1023306098,3,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
4,10000,UIVI,1.0,0.02297678757444576,1023306098,4,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
5,10000,UIVI,1.0,0.02156148156824922,1023306098,5,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
6,10000,UIVI,1.0,0.03391692310981184,1023306098,6,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
7,10000,UIVI,1.0,0.020672632472509056,1023306098,7,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
8,10000,UIVI,1.0,0.02139936339526082,1023306098,8,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
9,10000,UIVI,1.0,0.019813530184640535,1023306098,9,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
10,10000,UIVI,1.0,0.021499142046219458,1023306098,10,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
11,10000,UIVI,1.0,0.02281618949592841,1023306098,11,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
12,10000,UIVI,1.0,0.019570467042797704,1023306098,12,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
13,10000,UIVI,1.0,0.019075098376410686,1023306098,13,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
14,10000,UIVI,1.0,0.019705679583688497,1023306098,14,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
15,10000,UIVI,1.0,0.022125075179718505,1023306098,15,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
16,10000,UIVI,1.0,0.021090030512915997,1023306098,16,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
17,10000,UIVI,1.0,0.020327975858559347,1023306098,17,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
18,10000,UIVI,1.0,0.019561215411673886,1023306098,18,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
19,10000,UIVI,1.0,0.02156452095576667,1023306098,19,hmc_chain,seed45_uivi_x_shaped,30.05255434177816,45,x_shaped
0,2000,UIVI,0.2,0.014775292294208368,1740405635,0,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
1,2000,UIVI,0.2,0.012607623168608865,1740405635,1,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
2,2000,UIVI,0.2,0.014371661847398052,1740405635,2,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
3,2000,UIVI,0.2,0.01529012482052369,1740405635,3,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
4,2000,UIVI,0.2,0.013561045190631426,1740405635,4,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
5,2000,UIVI,0.2,0.01823143075632411,1740405635,5,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
6,2000,UIVI,0.2,0.014229888722651594,1740405635,6,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
7,2000,UIVI,0.2,0.013089237308653169,1740405635,7,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
8,2000,UIVI,0.2,0.02315389494294941,1740405635,8,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
9,2000,UIVI,0.2,0.013570212475903239,1740405635,9,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
10,2000,UIVI,0.2,0.012886334452640888,1740405635,10,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
11,2000,UIVI,0.2,0.013393362505264107,1740405635,11,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
12,2000,UIVI,0.2,0.016963589313674945,1740405635,12,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
13,2000,UIVI,0.2,0.011815679035794717,1740405635,13,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
14,2000,UIVI,0.2,0.014013736650098148,1740405635,14,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
15,2000,UIVI,0.2,0.011664320078671596,1740405635,15,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
16,2000,UIVI,0.2,0.011707734125138397,1740405635,16,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
17,2000,UIVI,0.2,0.012331564214413039,1740405635,17,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
18,2000,UIVI,0.2,0.01326761574051682,1740405635,18,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
19,2000,UIVI,0.2,0.012799478351273506,1740405635,19,hmc_chain,seed49_uivi_x_shaped,27.154325215518476,49,x_shaped
0,4000,UIVI,0.4,0.02806514908325204,1295937754,0,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
1,4000,UIVI,0.4,0.037569468651915336,1295937754,1,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
2,4000,UIVI,0.4,0.029172986260921782,1295937754,2,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
3,4000,UIVI,0.4,0.029192238663782975,1295937754,3,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
4,4000,UIVI,0.4,0.042012337134758646,1295937754,4,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
5,4000,UIVI,0.4,0.0302859121155393,1295937754,5,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
6,4000,UIVI,0.4,0.03512298771393178,1295937754,6,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
7,4000,UIVI,0.4,0.027842888822147926,1295937754,7,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
8,4000,UIVI,0.4,0.028221290912040835,1295937754,8,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
9,4000,UIVI,0.4,0.030988386744705887,1295937754,9,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
10,4000,UIVI,0.4,0.03437730031355507,1295937754,10,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
11,4000,UIVI,0.4,0.03276525436198776,1295937754,11,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
12,4000,UIVI,0.4,0.03033325775232477,1295937754,12,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
13,4000,UIVI,0.4,0.03560605317719508,1295937754,13,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
14,4000,UIVI,0.4,0.026923120671949834,1295937754,14,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
15,4000,UIVI,0.4,0.02622306487035201,1295937754,15,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
16,4000,UIVI,0.4,0.029759203777918856,1295937754,16,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
17,4000,UIVI,0.4,0.02270649370324498,1295937754,17,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
18,4000,UIVI,0.4,0.024880051277085764,1295937754,18,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
19,4000,UIVI,0.4,0.027048073368761548,1295937754,19,hmc_chain,seed49_uivi_x_shaped,28.215369291231035,49,x_shaped
0,6000,UIVI,0.6,0.054953782658657885,1117149370,0,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
1,6000,UIVI,0.6,0.05060773966247745,1117149370,1,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
2,6000,UIVI,0.6,0.04395697914389773,1117149370,2,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
3,6000,UIVI,0.6,0.0636399122529671,1117149370,3,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
4,6000,UIVI,0.6,0.075594674732299,1117149370,4,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
5,6000,UIVI,0.6,0.04836994765128514,1117149370,5,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
6,6000,UIVI,0.6,0.04339628739757301,1117149370,6,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
7,6000,UIVI,0.6,0.059698165025308246,1117149370,7,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
8,6000,UIVI,0.6,0.04965352239851336,1117149370,8,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
9,6000,UIVI,0.6,0.04829996409472359,1117149370,9,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
10,6000,UIVI,0.6,0.04972488619017844,1117149370,10,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
11,6000,UIVI,0.6,0.062251352411390834,1117149370,11,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
12,6000,UIVI,0.6,0.06209143906113723,1117149370,12,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
13,6000,UIVI,0.6,0.039631285297277594,1117149370,13,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
14,6000,UIVI,0.6,0.037746993439411035,1117149370,14,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
15,6000,UIVI,0.6,0.0740559294771369,1117149370,15,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
16,6000,UIVI,0.6,0.0502105944057953,1117149370,16,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
17,6000,UIVI,0.6,0.06623536164894474,1117149370,17,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
18,6000,UIVI,0.6,0.051667310651775114,1117149370,18,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
19,6000,UIVI,0.6,0.04605804793195846,1117149370,19,hmc_chain,seed49_uivi_x_shaped,27.43787430897355,49,x_shaped
0,8000,UIVI,0.8,0.03905635805946206,1774398320,0,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
1,8000,UIVI,0.8,0.044770916623624035,1774398320,1,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
2,8000,UIVI,0.8,0.04035543608753152,1774398320,2,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
3,8000,UIVI,0.8,0.036844566521355086,1774398320,3,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
4,8000,UIVI,0.8,0.047875066094552395,1774398320,4,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
5,8000,UIVI,0.8,0.04417360058006835,1774398320,5,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
6,8000,UIVI,0.8,0.035708046865579546,1774398320,6,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
7,8000,UIVI,0.8,0.04553131796456561,1774398320,7,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
8,8000,UIVI,0.8,0.036042239386946125,1774398320,8,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
9,8000,UIVI,0.8,0.04034764356466472,1774398320,9,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
10,8000,UIVI,0.8,0.046247124116258385,1774398320,10,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
11,8000,UIVI,0.8,0.04337488066496199,1774398320,11,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
12,8000,UIVI,0.8,0.041251256293114894,1774398320,12,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
13,8000,UIVI,0.8,0.047777545567053915,1774398320,13,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
14,8000,UIVI,0.8,0.04320535260051938,1774398320,14,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
15,8000,UIVI,0.8,0.0422108194700816,1774398320,15,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
16,8000,UIVI,0.8,0.03989583093861087,1774398320,16,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
17,8000,UIVI,0.8,0.03988615062544243,1774398320,17,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
18,8000,UIVI,0.8,0.035527571287849655,1774398320,18,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
19,8000,UIVI,0.8,0.03591712596390088,1774398320,19,hmc_chain,seed49_uivi_x_shaped,28.902993648871778,49,x_shaped
0,10000,UIVI,1.0,0.02874342937947031,1056013696,0,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
1,10000,UIVI,1.0,0.03450045922819027,1056013696,1,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
2,10000,UIVI,1.0,0.03332788678345361,1056013696,2,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
3,10000,UIVI,1.0,0.03873768832995718,1056013696,3,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
4,10000,UIVI,1.0,0.03325130903147775,1056013696,4,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
5,10000,UIVI,1.0,0.03711219479978156,1056013696,5,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
6,10000,UIVI,1.0,0.03344890756026539,1056013696,6,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
7,10000,UIVI,1.0,0.02989877313525363,1056013696,7,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
8,10000,UIVI,1.0,0.03249591238280302,1056013696,8,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
9,10000,UIVI,1.0,0.03477281996218047,1056013696,9,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
10,10000,UIVI,1.0,0.034120466848741246,1056013696,10,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
11,10000,UIVI,1.0,0.026994886827796685,1056013696,11,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
12,10000,UIVI,1.0,0.03273600694606388,1056013696,12,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
13,10000,UIVI,1.0,0.02945415539794429,1056013696,13,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
14,10000,UIVI,1.0,0.036241420470332686,1056013696,14,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
15,10000,UIVI,1.0,0.04382974285652808,1056013696,15,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
16,10000,UIVI,1.0,0.030053530199375997,1056013696,16,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
17,10000,UIVI,1.0,0.03022399058125979,1056013696,17,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
18,10000,UIVI,1.0,0.033874127862019085,1056013696,18,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
19,10000,UIVI,1.0,0.03428253314087304,1056013696,19,hmc_chain,seed49_uivi_x_shaped,29.08616886474192,49,x_shaped
0,2000,UIVI,0.2,0.008523469260070641,897406099,0,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
1,2000,UIVI,0.2,0.008399902176459896,897406099,1,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
2,2000,UIVI,0.2,0.009599531400260881,897406099,2,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
3,2000,UIVI,0.2,0.008631805339577293,897406099,3,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
4,2000,UIVI,0.2,0.008959718098859626,897406099,4,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
5,2000,UIVI,0.2,0.009419207687738889,897406099,5,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
6,2000,UIVI,0.2,0.008937555962345547,897406099,6,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
7,2000,UIVI,0.2,0.008905263310199002,897406099,7,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
8,2000,UIVI,0.2,0.008596985020904738,897406099,8,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
9,2000,UIVI,0.2,0.008726391115691762,897406099,9,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
10,2000,UIVI,0.2,0.009047636962119597,897406099,10,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
11,2000,UIVI,0.2,0.009868040551794913,897406099,11,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
12,2000,UIVI,0.2,0.008693714710725092,897406099,12,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
13,2000,UIVI,0.2,0.00886555584000397,897406099,13,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
14,2000,UIVI,0.2,0.009266964271085502,897406099,14,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
15,2000,UIVI,0.2,0.009375040013937762,897406099,15,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
16,2000,UIVI,0.2,0.00868224513816502,897406099,16,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
17,2000,UIVI,0.2,0.008271064812249122,897406099,17,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
18,2000,UIVI,0.2,0.008380871367270226,897406099,18,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
19,2000,UIVI,0.2,0.009616289392086405,897406099,19,hmc_chain,seed50_uivi_x_shaped,27.992685486376285,50,x_shaped
0,4000,UIVI,0.4,0.017338040086164016,1725991383,0,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
1,4000,UIVI,0.4,0.018063167736998766,1725991383,1,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
2,4000,UIVI,0.4,0.01556414038645294,1725991383,2,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
3,4000,UIVI,0.4,0.015223447618378785,1725991383,3,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
4,4000,UIVI,0.4,0.016801562875655235,1725991383,4,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
5,4000,UIVI,0.4,0.017223827375163318,1725991383,5,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
6,4000,UIVI,0.4,0.017966804523712215,1725991383,6,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
7,4000,UIVI,0.4,0.018203118240269912,1725991383,7,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
8,4000,UIVI,0.4,0.017418791382789588,1725991383,8,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
9,4000,UIVI,0.4,0.01584866988989553,1725991383,9,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
10,4000,UIVI,0.4,0.01739776867756488,1725991383,10,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
11,4000,UIVI,0.4,0.016288152803244877,1725991383,11,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
12,4000,UIVI,0.4,0.016432002857789035,1725991383,12,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
13,4000,UIVI,0.4,0.015983618957146888,1725991383,13,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
14,4000,UIVI,0.4,0.016730274908212765,1725991383,14,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
15,4000,UIVI,0.4,0.017005370314242402,1725991383,15,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
16,4000,UIVI,0.4,0.016859723617471657,1725991383,16,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
17,4000,UIVI,0.4,0.016398359350235175,1725991383,17,hmc_chain,seed50_uivi_x_shaped,28.009999902173877,50,x_shaped
