duration_sec_mean,duration_sec_se,elbo_count,elbo_mean,elbo_runtime_sec_count,elbo_runtime_sec_mean,elbo_runtime_sec_se,elbo_se,kde_elm_count,kde_elm_mean,kde_elm_runtime_sec_count,kde_elm_runtime_sec_mean,kde_elm_runtime_sec_se,kde_elm_se,method,nll_count,nll_mean,nll_se,rmse_count,rmse_mean,rmse_nll_runtime_sec_count,rmse_nll_runtime_sec_mean,rmse_nll_runtime_sec_se,rmse_se,seed_count,target,training_iterations_mean,training_time_sec_count,training_time_sec_mean,training_time_sec_se,w2_count,w2_edge_10_count,w2_edge_10_mean,w2_edge_10_runtime_sec_count,w2_edge_10_runtime_sec_mean,w2_edge_10_runtime_sec_se,w2_edge_10_se,w2_edge_5_count,w2_edge_5_mean,w2_edge_5_runtime_sec_count,w2_edge_5_runtime_sec_mean,w2_edge_5_runtime_sec_se,w2_edge_5_se,w2_edge_8_count,w2_edge_8_mean,w2_edge_8_runtime_sec_count,w2_edge_8_runtime_sec_mean,w2_edge_8_runtime_sec_se,w2_edge_8_se,w2_mean,w2_runtime_sec_count,w2_runtime_sec_mean,w2_runtime_sec_se,w2_se,w2_trunc_abs_6_count,w2_trunc_abs_6_mean,w2_trunc_abs_6_runtime_sec_count,w2_trunc_abs_6_runtime_sec_mean,w2_trunc_abs_6_runtime_sec_se,w2_trunc_abs_6_se,w2_trunc_abs_8_count,w2_trunc_abs_8_mean,w2_trunc_abs_8_runtime_sec_count,w2_trunc_abs_8_runtime_sec_mean,w2_trunc_abs_8_runtime_sec_se,w2_trunc_abs_8_se,wall_clock_sec_mean,wall_clock_sec_se
268.3710831083357,32.40659120030819,10,-0.0016700706932169852,10,1.4868768878281116,0.0023593600577170503,0.00046316290157340917,,,,,,,SIVI,,,,,,,,,,10,banana,10000.0,10,151.2119583129883,0.3837350550613877,10,,,,,,,,,,,,,,,,,,,0.06760326921939849,10,0.03277486227452755,0.00014996129453861257,0.004555118964861775,,,,,,,,,,,,,268.3710831083357,32.40659120030819
834.7876031201333,25.87806989567379,10,-0.02771343067288399,10,1.4804372418671847,0.00916358944285467,0.0011090807928404959,,,,,,,UIVI,,,,,,,,,,10,banana,10000.0,10,753.3609436035156,9.352461091543136,10,,,,,,,,,,,,,,,,,,,0.3859152525663376,10,0.03306111730635166,0.00033908795809289133,0.010264672493829948,,,,,,,,,,,,,834.7876031201333,25.87806989567379
413.26115465015175,25.544749155000094,10,-0.0005460704807774164,10,1.5370038650929927,0.0027056654202986903,0.00017510317656927013,,,,,,,AISIVI,,,,,,,,,,10,multimodal,10000.0,10,335.9405944824219,2.474989328819802,10,,,,,,,,,,,,,,,,,,,0.03717418797314167,10,0.033602360263466836,0.0007550819447707464,0.005192280463514232,,,,,,,,,,,,,413.26115465015175,25.544749155000094
267.3581932637841,27.732836764908086,10,-0.00020324045472079887,10,1.5598374869674445,0.003444772018202061,9.461540853150149e-05,,,,,,,DSIVI,,,,,,,,,,10,multimodal,10000.0,10,177.19745483398438,0.8529781785303209,10,,,,,,,,,,,,,,,,,,,0.044559661857783796,10,0.033844808116555214,0.0003248710970318809,0.00465549300376828,,,,,,,,,,,,,267.3581932637841,27.732836764908086
424.08171078786256,26.86136188286133,10,-0.013650562998373061,10,1.5647367917001247,0.003649616576080228,0.005346625393167791,,,,,,,KSIVI,,,,,,,,,,10,multimodal,50000.0,10,345.0152069091797,4.050811877488056,10,,,,,,,,,,,,,,,,,,,0.07751161176711321,10,0.033764291927218436,0.000743607021881012,0.011548632995998934,,,,,,,,,,,,,424.08171078786256,26.86136188286133
256.99311018176377,33.94796431443876,10,-0.0010491588211152703,10,1.5757943775504828,0.00790299837683871,0.00022344804193566035,,,,,,,SIVI,,,,,,,,,,10,multimodal,10000.0,10,152.19522552490236,0.632075698984589,10,,,,,,,,,,,,,,,,,,,0.03726483304053545,10,0.03354473561048508,0.0007159551244746596,0.002926189552024514,,,,,,,,,,,,,256.99311018176377,33.94796431443876
802.8842210195959,19.916738476741447,10,-0.031141185760498048,10,1.5644877184182406,0.003453730535898895,0.003567833829151288,,,,,,,UIVI,,,,,,,,,,10,multimodal,10000.0,10,745.9225463867188,7.250991506427702,10,,,,,,,,,,,,,,,,,,,0.1182400219142437,10,0.033061304688453676,0.00025472551156236416,0.007047784576414869,,,,,,,,,,,,,802.8842210195959,19.916738476741447
383.40666428618135,19.00637404812077,10,-2.7439101934432983,10,1.534997496008873,0.004477308480655388,0.06471574712097884,,,,,,,AISIVI,,,,,,,,,,10,student_uc,10000.0,10,332.56346435546874,2.713052130141675,10,10,0.1976412869989872,10,0.03392189368605614,0.00019249972543743799,0.04678010315319781,10,0.09321197010576725,10,0.03437903970479965,0.00029615308691474906,0.04061611527500689,10,0.1609959028661251,10,0.03402429148554802,0.00022953885333575289,0.04608545966132143,0.6460945934057236,10,0.032795201614499093,0.0001366714778379046,0.09969167352622212,,,,,,,10,0.1659787654876709,10,0.0344221331179142,0.00021508247581336217,0.046049436002845646,383.40666428618135,19.00637404812077
268.0571951441467,27.690613180999428,10,-2.6765130043029783,10,1.528845312446356,0.005686463008361365,0.0010132155459637074,,,,,,,DSIVI,,,,,,,,,,10,student_uc,10000.0,10,177.89165191650392,1.4751749599137793,10,10,0.13676786050200462,10,0.03392733708024025,0.0002151529168768931,0.005940030416769315,10,0.04155850224196911,10,0.036795300990343095,0.00246924418411136,0.0019748373523477557,10,0.08785598427057266,10,0.03403951115906238,0.00020828857857332268,0.0043457223855583905,0.634582856297493,10,0.033020686358213425,0.00015082157210631072,0.11030683396713037,,,,,,,10,0.08643488511443138,10,0.034392403066158296,0.00021256826702064017,0.005171244727335867,268.0571951441467,27.690613180999428
367.86756114773453,16.873760018976377,10,-14.990942192077636,10,1.514715601503849,0.013914161771935774,0.5239099297591784,,,,,,,KSIVI,,,,,,,,,,10,student_uc,50000.0,10,320.0365875244141,2.681933702693476,10,10,6.4530500888824465,10,3.0410917356610296,2.891924168988773,0.4940351981575915,10,2.970977210998535,10,6.586343478411436,3.8315128384595085,0.26438446878279304,10,5.079222679138184,10,3.3604996997863052,2.912043228130743,0.40563824629870615,34.55019664764404,10,0.03294038400053978,0.00011089407736926071,2.6027895300233967,,,,,,,10,5.079010033607483,10,3.6072219222784043,3.1409908834286395,0.4057347942238515,367.86756114773453,16.873760018976377
