checkpoint_dir,checkpoint_epoch,duration_sec,elbo,elbo_runtime_sec,errors,kde_elm,kde_elm_runtime_sec,method,nll,rmse,rmse_nll_runtime_sec,run_id,seed,summary_iterations,target,training_time_sec,w2,w2_edge_10,w2_edge_10_runtime_sec,w2_edge_5,w2_edge_5_runtime_sec,w2_edge_8,w2_edge_8_runtime_sec,w2_runtime_sec,w2_trunc_abs_6,w2_trunc_abs_6_runtime_sec,w2_trunc_abs_8,w2_trunc_abs_8_runtime_sec,wall_clock_sec
results/default_config_grid/DSIVI/Bnn_protein/20260428_105728/checkpoints/epoch_10000,10000,184.03440184146166,,,{},,,DSIVI,2.9307031631469727,4.510737419128418,0.013529550284147263,seed44_dsivi_bnn_protein,44,10000.0,Bnn_protein,112.4515380859375,,,,,,,,,,,,,184.03440184146166
results/default_config_grid/DSIVI/Bnn_winered/20260501_165556/checkpoints/epoch_10000,10000,320.69585882872343,,,{},,,DSIVI,0.9373283386230469,0.6171026229858398,0.002395894378423691,seed44_dsivi_bnn_winered,44,10000.0,Bnn_winered,119.5613784790039,,,,,,,,,,,,,320.69585882872343
results/default_config_grid/DSIVI/Bnn_yacht/20260501_165635/checkpoints/epoch_10000,10000,281.6065934598446,,,{},,,DSIVI,1.9279813766479492,1.5472148656845093,0.001894839107990265,seed44_dsivi_bnn_yacht,44,10000.0,Bnn_yacht,115.19137573242188,,,,,,,,,,,,,281.6065934598446
results/default_config_grid/DSIVI/Langevin_post/20260429_222451/checkpoints/epoch_10000,10000,318.63895674049854,-193.49310302734375,2.4380225874483585,{},75.12261962890625,0.6160473860800266,DSIVI,,,,seed44_dsivi_langevin_post,44,10000.0,Langevin_post,294.7171936035156,0.009263171814382076,,,,,,,0.04416448250412941,,,,,318.63895674049854
results/default_config_grid/DSIVI/multimodal/20260428_110033/checkpoints/epoch_10000,10000,186.36997935920954,-0.00044731548405252397,1.5736483819782734,{},,,DSIVI,,,,seed44_dsivi_multimodal,44,10000.0,multimodal,175.67210388183594,0.06171148642897606,,,,,,,0.03279538452625275,,,,,186.36997935920954
results/default_config_grid/DSIVI/student_uc/20260428_110033/checkpoints/epoch_10000,10000,186.37220786884427,-2.6767866611480713,1.5115439742803574,{},,,DSIVI,,,,seed44_dsivi_student_uc,44,10000.0,student_uc,176.04000854492188,0.5544037222862244,0.13083428144454956,0.05573752522468567,0.036320097744464874,0.043588001281023026,0.06892743706703186,0.034003060311079025,0.033214591443538666,,,0.07908067107200623,0.03457291051745415,186.37220786884427
results/default_config_grid/DSIVI/x_shaped/20260428_110339/checkpoints/epoch_10000,10000,196.3062468022108,-0.010152668692171574,1.4937062002718449,{},,,DSIVI,,,,seed44_dsivi_x_shaped,44,10000.0,x_shaped,187.99447631835938,0.1111564040184021,,,,,,,0.03262746334075928,,,,,196.3062468022108
results/default_config_grid/KSIVI/8_gaussians/20260428_110339/checkpoints/epoch_50000,50000,377.44366615638137,-0.723586916923523,1.4961823523044586,{},,,KSIVI,,,,seed44_ksivi_8_gaussians,44,50000.0,8_gaussians,317.6911926269531,0.2223295271396637,,,,,,,0.033086441457271576,0.21475769579410553,0.031095881015062332,,,377.44366615638137
results/default_config_grid/KSIVI/banana/20260428_110339/checkpoints/epoch_50000,50000,377.4459937289357,-0.08125436305999756,1.4891455173492432,{},,,KSIVI,,,,seed44_ksivi_banana,44,50000.0,banana,331.7900390625,0.7259938716888428,,,,,,,0.03296702727675438,,,,,377.4459937289357
results/default_config_grid/KSIVI/Bnn_boston/20260428_110347/checkpoints/epoch_100000,100000,970.944112431258,,,{},,,KSIVI,2.4908714294433594,2.7259998321533203,0.00663067027926445,seed44_ksivi_bnn_boston,44,100000.0,Bnn_boston,964.4071655273438,,,,,,,,,,,,,970.944112431258
results/default_config_grid/KSIVI/Bnn_concrete/20260428_110655/checkpoints/epoch_100000,100000,1136.6681332588196,,,{},,,KSIVI,3.2620229721069336,6.350307941436768,0.008256692439317703,seed44_ksivi_bnn_concrete,44,100000.0,Bnn_concrete,1018.92626953125,,,,,,,,,,,,,1136.6681332588196
results/default_config_grid/KSIVI/Bnn_power/20260428_110957/checkpoints/epoch_100000,100000,1008.1260077916086,,,{},,,KSIVI,2.8466415405273438,4.009121417999268,0.00872175395488739,seed44_ksivi_bnn_power,44,100000.0,Bnn_power,1001.1885986328125,,,,,,,,,,,,,1008.1260077916086
results/default_config_grid/KSIVI/Bnn_protein/20260428_110957/checkpoints/epoch_100000,100000,1010.2107439562678,,,{},,,KSIVI,3.019378662109375,4.961306571960449,0.01436900720000267,seed44_ksivi_bnn_protein,44,100000.0,Bnn_protein,1003.8446044921875,,,,,,,,,,,,,1010.2107439562678
results/default_config_grid/KSIVI/Bnn_winered/20260501_170117/checkpoints/epoch_100000,100000,1079.4706552773714,,,{},,,KSIVI,0.8946523666381836,0.5922303199768066,0.00319574773311615,seed44_ksivi_bnn_winered,44,100000.0,Bnn_winered,1071.91748046875,,,,,,,,,,,,,1079.4706552773714
results/default_config_grid/KSIVI/Bnn_yacht/20260501_170117/checkpoints/epoch_100000,100000,1023.7826826758683,,,{},,,KSIVI,1.5708212852478027,1.4353878498077393,0.0014474987983703613,seed44_ksivi_bnn_yacht,44,100000.0,Bnn_yacht,1017.7957153320312,,,,,,,,,,,,,1023.7826826758683
results/default_config_grid/KSIVI/Langevin_post/20260429_222522/checkpoints/epoch_50000,50000,506.88309575617313,-183.65896606445312,2.436774652451277,{},69.46592712402344,0.6186266243457794,KSIVI,,,,seed44_ksivi_langevin_post,44,50000.0,Langevin_post,500.04522705078125,0.02455846220254898,,,,,,,0.05977831408381462,,,,,506.88309575617313
results/default_config_grid/KSIVI/multimodal/20260428_113217/checkpoints/epoch_50000,50000,388.28659177199006,-0.0015438484260812402,1.5742468014359474,{},,,KSIVI,,,,seed44_ksivi_multimodal,44,50000.0,multimodal,348.05126953125,0.07359995692968369,,,,,,,0.032560937106609344,,,,,388.28659177199006
results/default_config_grid/KSIVI/student_uc/20260428_113530/checkpoints/epoch_50000,50000,389.34965698421,-14.761346817016602,1.5082066617906094,{},,,KSIVI,,,,seed44_ksivi_student_uc,44,50000.0,student_uc,323.85479736328125,35.377742767333984,6.410513401031494,0.051246702671051025,3.0427024364471436,0.22584431245923042,5.2079267501831055,0.07033615559339523,0.032814525067806244,,,5.203460216522217,0.08353875949978828,389.34965698421
results/default_config_grid/KSIVI/x_shaped/20260428_113846/checkpoints/epoch_50000,50000,391.8539162091911,-1.1180063486099243,1.5035108141601086,{},,,KSIVI,,,,seed44_ksivi_x_shaped,44,50000.0,x_shaped,380.3409118652344,1.5422955751419067,,,,,,,0.03255524858832359,,,,,391.8539162091911
results/default_config_grid/SIVI/8_gaussians/20260428_113846/checkpoints/epoch_10000,10000,193.7860744819045,-0.19310426712036133,1.5082378052175045,{},,,SIVI,,,,seed45_sivi_8_gaussians,45,10000.0,8_gaussians,153.23370361328125,0.12732566893100739,,,,,,,0.03223489224910736,0.1375010758638382,0.031503889709711075,,,193.7860744819045
results/default_config_grid/SIVI/banana/20260428_114159/checkpoints/epoch_10000,10000,198.02046959847212,-0.001557936193421483,1.4925689361989498,{},,,SIVI,,,,seed45_sivi_banana,45,10000.0,banana,152.47584533691406,0.0838862881064415,,,,,,,0.038062550127506256,,,,,198.02046959847212
results/default_config_grid/SIVI/Bnn_boston/20260501_170117/checkpoints/epoch_10000,10000,644.6972291879356,,,{},,,SIVI,2.498051166534424,2.6930060386657715,0.008311983197927475,seed45_sivi_bnn_boston,45,10000.0,Bnn_boston,554.14111328125,,,,,,,,,,,,,644.6972291879356
results/default_config_grid/SIVI/Bnn_concrete/20260501_170152/checkpoints/epoch_10000,10000,397.2625444754958,,,{},,,SIVI,3.340390205383301,6.737331867218018,0.00963781401515007,seed45_sivi_bnn_concrete,45,10000.0,Bnn_concrete,389.3728942871094,,,,,,,,,,,,,397.2625444754958
results/default_config_grid/SIVI/Bnn_power/20260501_170830/checkpoints/epoch_10000,10000,269.8669439740479,,,{},,,SIVI,2.7936787605285645,3.9017345905303955,0.008523382246494293,seed45_sivi_bnn_power,45,10000.0,Bnn_power,262.3514099121094,,,,,,,,,,,,,269.8669439740479
results/default_config_grid/SIVI/Bnn_protein/20260501_171202/checkpoints/epoch_10000,10000,434.6748889833689,,,{},,,SIVI,3.021453380584717,4.908809185028076,0.013589926064014435,seed45_sivi_bnn_protein,45,10000.0,Bnn_protein,428.0851745605469,,,,,,,,,,,,,434.6748889833689
results/default_config_grid/SIVI/Bnn_winered/20260501_171259/checkpoints/epoch_10000,10000,588.1285715512931,,,{},,,SIVI,0.9505949020385742,0.630845844745636,0.00373271107673645,seed45_sivi_bnn_winered,45,10000.0,Bnn_winered,488.7252197265625,,,,,,,,,,,,,588.1285715512931
results/default_config_grid/SIVI/Bnn_yacht/20260501_171821/checkpoints/epoch_10000,10000,332.48222307115793,,,{},,,SIVI,1.5995516777038574,1.1847670078277588,0.001713346689939499,seed45_sivi_bnn_yacht,45,10000.0,Bnn_yacht,325.210693359375,,,,,,,,,,,,,332.48222307115793
results/default_config_grid/SIVI/Langevin_post/20260429_230724/checkpoints/epoch_10000,10000,334.2117062844336,-178.44288635253906,2.4394346736371517,{},58.15757751464844,0.6231031976640224,SIVI,,,,seed45_sivi_langevin_post,45,10000.0,Langevin_post,323.0720520019531,0.034714631736278534,,,,,,,0.04263928532600403,,,,,334.2117062844336
results/default_config_grid/SIVI/multimodal/20260428_115555/checkpoints/epoch_10000,10000,163.15882198885083,-0.0011406494304537773,1.5785572938621044,{},,,SIVI,,,,seed45_sivi_multimodal,45,10000.0,multimodal,156.7212677001953,0.030859971418976784,,,,,,,0.034825585782527924,,,,,163.15882198885083
results/default_config_grid/SIVI/student_uc/20260428_115832/checkpoints/epoch_10000,10000,203.37733530253172,-2.675865888595581,1.5155190452933311,{},,,SIVI,,,,seed45_sivi_student_uc,45,10000.0,student_uc,149.51943969726562,0.5303783416748047,0.1519416719675064,0.03411795571446419,0.06994672864675522,0.0721028670668602,0.11885607987642288,0.03417592495679855,0.041724443435668945,,,0.11941815167665482,0.033860016614198685,203.37733530253172
results/default_config_grid/SIVI/x_shaped/20260428_115832/checkpoints/epoch_10000,10000,203.3882326297462,0.0003041062445845455,1.4988694339990616,{},,,SIVI,,,,seed45_sivi_x_shaped,45,10000.0,x_shaped,152.31134033203125,0.04481504112482071,,,,,,,0.052983980625867844,,,,,203.3882326297462
results/default_config_grid/UIVI/8_gaussians/20260428_115838/checkpoints/epoch_10000,10000,808.5853028260171,-0.7964078783988953,1.4959666095674038,{},,,UIVI,,,,seed45_uivi_8_gaussians,45,10000.0,8_gaussians,750.2208862304688,0.25592610239982605,,,,,,,0.033098410815000534,0.2558079659938812,0.03135591000318527,,,808.5853028260171
results/default_config_grid/UIVI/banana/20260428_120155/checkpoints/epoch_10000,10000,816.2178133875132,-0.030250312760472298,1.4906833097338676,{},,,UIVI,,,,seed45_uivi_banana,45,10000.0,banana,770.4192504882812,0.42233186960220337,,,,,,,0.032498154789209366,,,,,816.2178133875132
results/default_config_grid/UIVI/Bnn_boston/20260501_171917/checkpoints/epoch_10000,10000,859.8291497826576,,,{},,,UIVI,2.6080541610717773,3.308933734893799,0.007491588592529297,seed45_uivi_bnn_boston,45,10000.0,Bnn_boston,736.1172485351562,,,,,,,,,,,,,859.8291497826576
results/default_config_grid/UIVI/Bnn_concrete/20260501_171917/checkpoints/epoch_10000,10000,859.8418141975999,,,{},,,UIVI,3.500789165496826,7.636042594909668,0.008627932518720627,seed45_uivi_bnn_concrete,45,10000.0,Bnn_concrete,736.627197265625,,,,,,,,,,,,,859.8418141975999
results/default_config_grid/UIVI/Bnn_power/20260501_172248/checkpoints/epoch_10000,10000,729.2296172082424,,,{},,,UIVI,2.8017477989196777,3.9284229278564453,0.008899040520191193,seed45_uivi_bnn_power,45,10000.0,Bnn_power,723.3125,,,,,,,,,,,,,729.2296172082424
results/default_config_grid/UIVI/Bnn_protein/20260501_172353/checkpoints/epoch_10000,10000,908.9670599289238,,,{},,,UIVI,3.0256505012512207,5.001230239868164,0.014914456754922867,seed45_uivi_bnn_protein,45,10000.0,Bnn_protein,724.3530883789062,,,,,,,,,,,,,908.9670599289238
results/default_config_grid/UIVI/Bnn_winered/20260501_173337/checkpoints/epoch_10000,10000,754.052640940994,,,{},,,UIVI,0.9227643013000488,0.6114172339439392,0.0026935040950775146,seed45_uivi_bnn_winered,45,10000.0,Bnn_winered,746.9796752929688,,,,,,,,,,,,,754.052640940994
results/default_config_grid/UIVI/Bnn_yacht/20260501_173337/checkpoints/epoch_10000,10000,975.9997150041163,,,{},,,UIVI,1.9708337783813477,2.213780164718628,0.0015019886195659637,seed45_uivi_bnn_yacht,45,10000.0,Bnn_yacht,774.1963500976562,,,,,,,,,,,,,975.9997150041163
results/default_config_grid/UIVI/Langevin_post/20260429_230724/checkpoints/epoch_10000,10000,729.9269094206393,-185.15406799316406,2.4380681589245796,{},21.218942642211914,0.6190413050353527,UIVI,,,,seed45_uivi_langevin_post,45,10000.0,Langevin_post,719.9430541992188,0.04648939147591591,,,,,,,0.042276445776224136,,,,,729.9269094206393
results/default_config_grid/UIVI/multimodal/20260428_122915/checkpoints/epoch_10000,10000,833.479149363935,-0.05093683302402496,1.5630009807646275,{},,,UIVI,,,,seed45_uivi_multimodal,45,10000.0,multimodal,738.0532836914062,0.10236925631761551,,,,,,,0.03233964368700981,,,,,833.479149363935
results/default_config_grid/UIVI/student_uc/20260428_122914/checkpoints/epoch_10000,10000,833.4822084605694,-2.6836776733398438,1.5074592120945454,{},,,UIVI,,,,seed45_uivi_student_uc,45,10000.0,student_uc,732.74560546875,0.5497145652770996,0.19484010338783264,0.0342000350356102,0.08987032622098923,0.039902038872241974,0.147361159324646,0.04987364262342453,0.03246745839715004,,,0.11560437083244324,0.040789831429719925,833.4822084605694
results/default_config_grid/UIVI/x_shaped/20260428_123939/checkpoints/epoch_10000,10000,841.2012817338109,-0.002334948629140854,1.4979675337672234,{},,,UIVI,,,,seed45_uivi_x_shaped,45,10000.0,x_shaped,774.0806274414062,0.0734640434384346,,,,,,,0.03430166095495224,,,,,841.2012817338109
results/default_config_grid/AISIVI/8_gaussians/20260428_125713/checkpoints/epoch_10000,10000,427.28136256709695,-0.1607999950647354,1.4092872329056263,{},,,AISIVI,,,,seed45_aisivi_8_gaussians,45,10000.0,8_gaussians,320.5617980957031,0.19302129745483398,,,,,,,0.037845879793167114,0.22678034007549286,0.030645933002233505,,,427.28136256709695
results/default_config_grid/AISIVI/banana/20260428_130046/checkpoints/epoch_10000,10000,433.91375270858407,-0.009647608734667301,1.4845508188009262,{},,,AISIVI,,,,seed45_aisivi_banana,45,10000.0,banana,334.196044921875,0.15796814858913422,,,,,,,0.039139583706855774,,,,,433.91375270858407
results/default_config_grid/AISIVI/Bnn_boston/20260501_173457/checkpoints/epoch_10000,10000,671.4362261146307,,,{},,,AISIVI,2.6327548027038574,3.3799123764038086,0.0048096664249897,seed45_aisivi_bnn_boston,45,10000.0,Bnn_boston,651.0625,,,,,,,,,,,,,671.4362261146307
results/default_config_grid/AISIVI/Bnn_concrete/20260501_173903/checkpoints/epoch_10000,10000,650.2818812206388,,,{},,,AISIVI,3.517167568206787,7.949408054351807,0.00261610746383667,seed45_aisivi_bnn_concrete,45,10000.0,Bnn_concrete,620.2180786132812,,,,,,,,,,,,,650.2818812206388
results/default_config_grid/AISIVI/Bnn_power/20260501_174609/checkpoints/epoch_10000,10000,584.5909975767136,,,{},,,AISIVI,2.8240628242492676,4.022658824920654,0.0036195889115333557,seed45_aisivi_bnn_power,45,10000.0,Bnn_power,563.9353637695312,,,,,,,,,,,,,584.5909975767136
results/default_config_grid/AISIVI/Bnn_protein/20260501_174611/checkpoints/epoch_10000,10000,644.199814915657,,,{},,,AISIVI,3.020137310028076,4.878243923187256,0.01334310695528984,seed45_aisivi_bnn_protein,45,10000.0,Bnn_protein,623.10986328125,,,,,,,,,,,,,644.199814915657
results/default_config_grid/AISIVI/Bnn_winered/20260501_174953/checkpoints/epoch_10000,10000,670.6115121208131,,,{},,,AISIVI,0.9262557029724121,0.6125544905662537,0.001705259084701538,seed45_aisivi_bnn_winered,45,10000.0,Bnn_winered,649.0352172851562,,,,,,,,,,,,,670.6115121208131
results/default_config_grid/AISIVI/Bnn_yacht/20260501_174953/checkpoints/epoch_10000,10000,645.4524223841727,,,{},,,AISIVI,1.9807167053222656,2.2942299842834473,0.0013989731669425964,seed45_aisivi_bnn_yacht,45,10000.0,Bnn_yacht,598.5406494140625,,,,,,,,,,,,,645.4524223841727
results/default_config_grid/AISIVI/Langevin_post/20260429_230724/checkpoints/epoch_10000,10000,709.6912218220532,-199.81846618652344,2.436990112066269,{},74.6233139038086,0.617561187595129,AISIVI,,,,seed45_aisivi_langevin_post,45,10000.0,Langevin_post,640.655517578125,0.013003573752939701,,,,,,,0.05773922801017761,,,,,709.6912218220532
results/default_config_grid/AISIVI/multimodal/20260428_132615/checkpoints/epoch_10000,10000,450.0142328068614,-0.00014761285274289548,1.5519132427871227,{},,,AISIVI,,,,seed45_aisivi_multimodal,45,10000.0,multimodal,345.0885925292969,0.02375335618853569,,,,,,,0.032272931188344955,,,,,450.0142328068614
results/default_config_grid/AISIVI/student_uc/20260428_132638/checkpoints/epoch_10000,10000,427.65372194722295,-2.674649238586426,1.5526851676404476,{},,,AISIVI,,,,seed45_aisivi_student_uc,45,10000.0,student_uc,349.66156005859375,0.4558643400669098,0.11837847530841827,0.03869827464222908,0.05312594771385193,0.033312562853097916,0.07652951031923294,0.033105894923210144,0.048549357801675797,,,0.097881980240345,0.033315084874629974,427.65372194722295
results/default_config_grid/AISIVI/x_shaped/20260428_132642/checkpoints/epoch_10000,10000,423.5309118293226,-0.15674006938934326,1.5045863837003708,{},,,AISIVI,,,,seed45_aisivi_x_shaped,45,10000.0,x_shaped,338.245849609375,0.3371885120868683,,,,,,,0.05605104938149452,,,,,423.5309118293226
results/default_config_grid/DSIVI/8_gaussians/20260428_133044/checkpoints/epoch_10000,10000,187.65233323723078,-0.24053692817687988,1.489850964397192,{},,,DSIVI,,,,seed45_dsivi_8_gaussians,45,10000.0,8_gaussians,180.80751037597656,0.6026741862297058,,,,,,,0.033213112503290176,0.6785587668418884,0.030706707388162613,,,187.65233323723078
results/default_config_grid/DSIVI/banana/20260428_133346/checkpoints/epoch_10000,10000,225.9800867959857,-0.006675655022263527,1.4827505461871624,{},,,DSIVI,,,,seed45_dsivi_banana,45,10000.0,banana,176.94998168945312,0.05975247174501419,,,,,,,0.040695298463106155,,,,,225.9800867959857
results/default_config_grid/DSIVI/Bnn_boston/20260428_133345/checkpoints/epoch_10000,10000,225.9855203591287,,,{},,,DSIVI,2.4553751945495605,2.5792980194091797,0.005177084356546402,seed45_dsivi_bnn_boston,45,10000.0,Bnn_boston,110.75621795654297,,,,,,,,,,,,,225.9855203591287
results/default_config_grid/DSIVI/Bnn_concrete/20260428_133346/checkpoints/epoch_10000,10000,225.99154290929437,,,{},,,DSIVI,3.2637953758239746,6.250326156616211,0.006415706127882004,seed45_dsivi_bnn_concrete,45,10000.0,Bnn_concrete,108.93103790283203,,,,,,,,,,,,,225.99154290929437
results/default_config_grid/DSIVI/Bnn_power/20260428_133351/checkpoints/epoch_10000,10000,219.8518632426858,,,{},,,DSIVI,2.788330078125,3.9107143878936768,0.004559565335512161,seed45_dsivi_bnn_power,45,10000.0,Bnn_power,116.52452850341797,,,,,,,,,,,,,219.8518632426858
results/default_config_grid/DSIVI/Bnn_protein/20260428_133732/checkpoints/epoch_10000,10000,227.9127702601254,,,{},,,DSIVI,2.9264121055603027,4.488043785095215,0.013585183769464493,seed45_dsivi_bnn_protein,45,10000.0,Bnn_protein,118.75017547607422,,,,,,,,,,,,,227.9127702601254
results/default_config_grid/DSIVI/Bnn_winered/20260501_175553/checkpoints/epoch_10000,10000,285.2603630013764,,,{},,,DSIVI,0.9062542915344238,0.5992356538772583,0.0026488862931728363,seed45_dsivi_bnn_winered,45,10000.0,Bnn_winered,118.02681732177734,,,,,,,,,,,,,285.2603630013764
results/default_config_grid/DSIVI/Bnn_yacht/20260501_175655/checkpoints/epoch_10000,10000,223.4573916979134,,,{},,,DSIVI,1.2200126647949219,1.0749512910842896,0.0017721951007843018,seed45_dsivi_bnn_yacht,45,10000.0,Bnn_yacht,117.07936096191406,,,,,,,,,,,,,223.4573916979134
results/default_config_grid/DSIVI/Langevin_post/20260429_230724/checkpoints/epoch_10000,10000,327.45484882965684,-193.5597381591797,2.437816184014082,{},74.99463653564453,0.6171710081398487,DSIVI,,,,seed45_dsivi_langevin_post,45,10000.0,Langevin_post,302.81219482421875,0.010486931540071964,,,,,,,0.04342864453792572,,,,,327.45484882965684
results/default_config_grid/DSIVI/multimodal/20260428_134120/checkpoints/epoch_10000,10000,231.7349730245769,-0.00031273503554984927,1.5699991174042225,{},,,DSIVI,,,,seed45_dsivi_multimodal,45,10000.0,multimodal,182.6758270263672,0.03476879000663757,,,,,,,0.03981180861592293,,,,,231.7349730245769
results/default_config_grid/DSIVI/student_uc/20260428_134120/checkpoints/epoch_10000,10000,231.75822925940156,-2.677403688430786,1.5017243437469006,{},,,DSIVI,,,,seed45_dsivi_student_uc,45,10000.0,student_uc,178.50718688964844,0.5225357413291931,0.09768853336572647,0.0345611497759819,0.03808162361383438,0.033387474715709686,0.09262575209140778,0.038259800523519516,0.03833442181348801,,,0.07673155516386032,0.049338940531015396,231.75822925940156
results/default_config_grid/DSIVI/x_shaped/20260428_134512/checkpoints/epoch_10000,10000,234.99177061393857,-0.005645084194839001,1.4903748147189617,{},,,DSIVI,,,,seed45_dsivi_x_shaped,45,10000.0,x_shaped,178.044189453125,0.06716319918632507,,,,,,,0.03278370201587677,,,,,234.99177061393857
results/default_config_grid/KSIVI/8_gaussians/20260428_134512/checkpoints/epoch_50000,50000,470.4522019214928,-0.7470042705535889,1.4917539469897747,{},,,KSIVI,,,,seed45_ksivi_8_gaussians,45,50000.0,8_gaussians,313.11187744140625,0.35573872923851013,,,,,,,0.03416797146201134,0.40254247188568115,0.03126278892159462,,,470.4522019214928
results/default_config_grid/KSIVI/banana/20260428_134512/checkpoints/epoch_50000,50000,470.47820295393467,-0.05427099019289017,1.4869989566504955,{},,,KSIVI,,,,seed45_ksivi_banana,45,50000.0,banana,333.2785949707031,0.6305683851242065,,,,,,,0.033814288675785065,,,,,470.47820295393467
results/default_config_grid/KSIVI/Bnn_boston/20260428_134512/checkpoints/epoch_100000,100000,990.4316179193556,,,{},,,KSIVI,2.495882511138916,2.7458655834198,0.00713757798075676,seed45_ksivi_bnn_boston,45,100000.0,Bnn_boston,982.4067993164062,,,,,,,,,,,,,990.4316179193556
results/default_config_grid/KSIVI/Bnn_concrete/20260428_134907/checkpoints/epoch_100000,100000,1190.5225315243006,,,{},,,KSIVI,3.273186683654785,6.413111209869385,0.008672744035720825,seed45_ksivi_bnn_concrete,45,100000.0,Bnn_concrete,1027.68505859375,,,,,,,,,,,,,1190.5225315243006
results/default_config_grid/KSIVI/Bnn_power/20260428_135303/checkpoints/epoch_100000,100000,1195.447408478707,,,{},,,KSIVI,2.8016653060913086,3.9542155265808105,0.007948573678731918,seed45_ksivi_bnn_power,45,100000.0,Bnn_power,1036.1009521484375,,,,,,,,,,,,,1195.447408478707
results/default_config_grid/KSIVI/Bnn_protein/20260428_135302/checkpoints/epoch_100000,100000,1195.43589515239,,,{},,,KSIVI,3.0238847732543945,4.980485439300537,0.014775481075048447,seed45_ksivi_bnn_protein,45,100000.0,Bnn_protein,1019.1590576171875,,,,,,,,,,,,,1195.43589515239
results/default_config_grid/KSIVI/Bnn_winered/20260501_180039/checkpoints/epoch_100000,100000,1016.6892550848424,,,{},,,KSIVI,0.912294864654541,0.6026032567024231,0.0022198595106601715,seed45_ksivi_bnn_winered,45,100000.0,Bnn_winered,1008.8912353515625,,,,,,,,,,,,,1016.6892550848424
results/default_config_grid/KSIVI/Bnn_yacht/20260501_180039/checkpoints/epoch_100000,100000,1084.8300539180636,,,{},,,KSIVI,1.4861063957214355,0.9920642375946045,0.0015376582741737366,seed45_ksivi_bnn_yacht,45,100000.0,Bnn_yacht,1076.6697998046875,,,,,,,,,,,,,1084.8300539180636
results/default_config_grid/KSIVI/Langevin_post/20260429_231258/checkpoints/epoch_50000,50000,499.2211798541248,-184.77236938476562,2.4361487217247486,{},70.90611267089844,0.6199673935770988,KSIVI,,,,seed45_ksivi_langevin_post,45,50000.0,Langevin_post,490.9661865234375,0.022700799629092216,,,,,,,0.04327491298317909,,,,,499.2211798541248
results/default_config_grid/KSIVI/multimodal/20260428_142055/checkpoints/epoch_50000,50000,481.5561310313642,-0.005330547224730253,1.5765110813081264,{},,,KSIVI,,,,seed45_ksivi_multimodal,45,50000.0,multimodal,353.677001953125,0.05386587977409363,,,,,,,0.032543838024139404,,,,,481.5561310313642
results/default_config_grid/KSIVI/student_uc/20260428_142056/checkpoints/epoch_50000,50000,481.5641888603568,-11.2567720413208,1.51058030128479,{},,,KSIVI,,,,seed45_ksivi_student_uc,45,50000.0,student_uc,330.5061340332031,13.370651245117188,4.676772594451904,0.03548233211040497,2.087322235107422,0.036206092685461044,3.618496894836426,0.04969736933708191,0.0329890102148056,,,3.5935466289520264,0.03569331392645836,481.5641888603568
results/default_config_grid/KSIVI/x_shaped/20260428_142130/checkpoints/epoch_50000,50000,446.96207865327597,-0.16823184490203857,1.4986487962305546,{},,,KSIVI,,,,seed45_ksivi_x_shaped,45,50000.0,x_shaped,404.29168701171875,0.4763961732387543,,,,,,,0.03238176926970482,,,,,446.96207865327597
results/default_config_grid/SIVI/8_gaussians/20260428_142540/checkpoints/epoch_10000,10000,197.16165889427066,-0.20334133505821228,1.495710950344801,{},,,SIVI,,,,seed46_sivi_8_gaussians,46,10000.0,8_gaussians,151.37660217285156,0.21660871803760529,,,,,,,0.03658052161335945,0.236346036195755,0.03249567374587059,,,197.16165889427066
results/default_config_grid/SIVI/banana/20260428_142857/checkpoints/epoch_10000,10000,244.0535159856081,-5.116531247040257e-05,1.4863852933049202,{},,,SIVI,,,,seed46_sivi_banana,46,10000.0,banana,150.57350158691406,0.09428706020116806,,,,,,,0.032424792647361755,,,,,244.0535159856081
results/default_config_grid/SIVI/Bnn_boston/20260501_180039/checkpoints/epoch_10000,10000,646.4645816981792,,,{},,,SIVI,2.5414648056030273,2.8937337398529053,0.0065994299948215485,seed46_sivi_bnn_boston,46,10000.0,Bnn_boston,553.4898071289062,,,,,,,,,,,,,646.4645816981792
results/default_config_grid/SIVI/Bnn_concrete/20260501_180104/checkpoints/epoch_10000,10000,396.95520639419556,,,{},,,SIVI,3.395362377166748,7.094572067260742,0.008833404630422592,seed46_sivi_bnn_concrete,46,10000.0,Bnn_concrete,389.81744384765625,,,,,,,,,,,,,396.95520639419556
results/default_config_grid/SIVI/Bnn_power/20260501_180741/checkpoints/epoch_10000,10000,271.92311093583703,,,{},,,SIVI,2.804205894470215,3.9459657669067383,0.008112218230962753,seed46_sivi_bnn_power,46,10000.0,Bnn_power,263.8699951171875,,,,,,,,,,,,,271.92311093583703
results/default_config_grid/SIVI/Bnn_protein/20260501_181126/checkpoints/epoch_10000,10000,435.9808828048408,,,{},,,SIVI,3.038086414337158,5.007710933685303,0.014387030154466629,seed46_sivi_bnn_protein,46,10000.0,Bnn_protein,428.01531982421875,,,,,,,,,,,,,435.9808828048408
results/default_config_grid/SIVI/Bnn_winered/20260501_181213/checkpoints/epoch_10000,10000,603.4892583079636,,,{},,,SIVI,0.9673657417297363,0.6389166712760925,0.0022237002849578857,seed46_sivi_bnn_winered,46,10000.0,Bnn_winered,489.9308776855469,,,,,,,,,,,,,603.4892583079636
