chain,epoch,method,progress,reference_internal_l2,reference_seed,repeat,replication_unit,run_id,runtime_sec,seed,target
3,10000,DSIVI,1.0,3.8326005363897497,1906607011,3,hmc_chain,seed46_dsivi_x_shaped,10.10027813296765,46,x_shaped
4,10000,DSIVI,1.0,2.9924440896188385,1906607011,4,hmc_chain,seed46_dsivi_x_shaped,10.10027813296765,46,x_shaped
5,10000,DSIVI,1.0,3.7641098105385735,1906607011,5,hmc_chain,seed46_dsivi_x_shaped,10.10027813296765,46,x_shaped
6,10000,DSIVI,1.0,3.0846656405581134,1906607011,6,hmc_chain,seed46_dsivi_x_shaped,10.10027813296765,46,x_shaped
7,10000,DSIVI,1.0,3.281776886787621,1906607011,7,hmc_chain,seed46_dsivi_x_shaped,10.10027813296765,46,x_shaped
8,10000,DSIVI,1.0,2.593995872213453,1906607011,8,hmc_chain,seed46_dsivi_x_shaped,10.10027813296765,46,x_shaped
9,10000,DSIVI,1.0,2.9323822316314043,1906607011,9,hmc_chain,seed46_dsivi_x_shaped,10.10027813296765,46,x_shaped
0,2000,SIVI,0.2,0.18796501930385484,294169141,0,hmc_chain,seed42_sivi_8_gaussians,10.507406690716744,42,8_gaussians
1,2000,SIVI,0.2,0.16490739410585792,294169141,1,hmc_chain,seed42_sivi_8_gaussians,10.507406690716744,42,8_gaussians
2,2000,SIVI,0.2,0.210965436298781,294169141,2,hmc_chain,seed42_sivi_8_gaussians,10.507406690716744,42,8_gaussians
3,2000,SIVI,0.2,0.20883697418250258,294169141,3,hmc_chain,seed42_sivi_8_gaussians,10.507406690716744,42,8_gaussians
4,2000,SIVI,0.2,0.21223299559585582,294169141,4,hmc_chain,seed42_sivi_8_gaussians,10.507406690716744,42,8_gaussians
5,2000,SIVI,0.2,0.2095053398930084,294169141,5,hmc_chain,seed42_sivi_8_gaussians,10.507406690716744,42,8_gaussians
6,2000,SIVI,0.2,0.18514646436409715,294169141,6,hmc_chain,seed42_sivi_8_gaussians,10.507406690716744,42,8_gaussians
7,2000,SIVI,0.2,0.1869967632563279,294169141,7,hmc_chain,seed42_sivi_8_gaussians,10.507406690716744,42,8_gaussians
8,2000,SIVI,0.2,0.16398426551282516,294169141,8,hmc_chain,seed42_sivi_8_gaussians,10.507406690716744,42,8_gaussians
9,2000,SIVI,0.2,0.2245157453557775,294169141,9,hmc_chain,seed42_sivi_8_gaussians,10.507406690716744,42,8_gaussians
0,4000,SIVI,0.4,0.2628729579615178,2102158687,0,hmc_chain,seed42_sivi_8_gaussians,10.812905887328089,42,8_gaussians
1,4000,SIVI,0.4,0.32152748875916026,2102158687,1,hmc_chain,seed42_sivi_8_gaussians,10.812905887328089,42,8_gaussians
2,4000,SIVI,0.4,0.2431292865482102,2102158687,2,hmc_chain,seed42_sivi_8_gaussians,10.812905887328089,42,8_gaussians
3,4000,SIVI,0.4,0.26724801044415225,2102158687,3,hmc_chain,seed42_sivi_8_gaussians,10.812905887328089,42,8_gaussians
4,4000,SIVI,0.4,0.3243901513568337,2102158687,4,hmc_chain,seed42_sivi_8_gaussians,10.812905887328089,42,8_gaussians
5,4000,SIVI,0.4,0.3210530282274922,2102158687,5,hmc_chain,seed42_sivi_8_gaussians,10.812905887328089,42,8_gaussians
6,4000,SIVI,0.4,0.23955580051137088,2102158687,6,hmc_chain,seed42_sivi_8_gaussians,10.812905887328089,42,8_gaussians
7,4000,SIVI,0.4,0.27207474760247863,2102158687,7,hmc_chain,seed42_sivi_8_gaussians,10.812905887328089,42,8_gaussians
8,4000,SIVI,0.4,0.24951554212980048,2102158687,8,hmc_chain,seed42_sivi_8_gaussians,10.812905887328089,42,8_gaussians
9,4000,SIVI,0.4,0.2630502956264925,2102158687,9,hmc_chain,seed42_sivi_8_gaussians,10.812905887328089,42,8_gaussians
0,6000,SIVI,0.6,0.3655303758016868,1033003622,0,hmc_chain,seed42_sivi_8_gaussians,10.60024518109858,42,8_gaussians
1,6000,SIVI,0.6,0.43863589741527986,1033003622,1,hmc_chain,seed42_sivi_8_gaussians,10.60024518109858,42,8_gaussians
2,6000,SIVI,0.6,0.37566459793156737,1033003622,2,hmc_chain,seed42_sivi_8_gaussians,10.60024518109858,42,8_gaussians
3,6000,SIVI,0.6,0.4323286353585013,1033003622,3,hmc_chain,seed42_sivi_8_gaussians,10.60024518109858,42,8_gaussians
4,6000,SIVI,0.6,0.40239796785898446,1033003622,4,hmc_chain,seed42_sivi_8_gaussians,10.60024518109858,42,8_gaussians
5,6000,SIVI,0.6,0.3196407571282176,1033003622,5,hmc_chain,seed42_sivi_8_gaussians,10.60024518109858,42,8_gaussians
6,6000,SIVI,0.6,0.3733918123659248,1033003622,6,hmc_chain,seed42_sivi_8_gaussians,10.60024518109858,42,8_gaussians
7,6000,SIVI,0.6,0.3851994942567225,1033003622,7,hmc_chain,seed42_sivi_8_gaussians,10.60024518109858,42,8_gaussians
8,6000,SIVI,0.6,0.3673017087971563,1033003622,8,hmc_chain,seed42_sivi_8_gaussians,10.60024518109858,42,8_gaussians
9,6000,SIVI,0.6,0.47645756797270705,1033003622,9,hmc_chain,seed42_sivi_8_gaussians,10.60024518109858,42,8_gaussians
0,8000,SIVI,0.8,0.7739134726474239,102090858,0,hmc_chain,seed42_sivi_8_gaussians,10.582979323714971,42,8_gaussians
1,8000,SIVI,0.8,0.6442896388899786,102090858,1,hmc_chain,seed42_sivi_8_gaussians,10.582979323714971,42,8_gaussians
2,8000,SIVI,0.8,0.6309011475440803,102090858,2,hmc_chain,seed42_sivi_8_gaussians,10.582979323714971,42,8_gaussians
3,8000,SIVI,0.8,0.6927851625979353,102090858,3,hmc_chain,seed42_sivi_8_gaussians,10.582979323714971,42,8_gaussians
4,8000,SIVI,0.8,0.7535211960985491,102090858,4,hmc_chain,seed42_sivi_8_gaussians,10.582979323714971,42,8_gaussians
5,8000,SIVI,0.8,0.6893599997927764,102090858,5,hmc_chain,seed42_sivi_8_gaussians,10.582979323714971,42,8_gaussians
6,8000,SIVI,0.8,0.6430026910042104,102090858,6,hmc_chain,seed42_sivi_8_gaussians,10.582979323714971,42,8_gaussians
7,8000,SIVI,0.8,0.5865713533093277,102090858,7,hmc_chain,seed42_sivi_8_gaussians,10.582979323714971,42,8_gaussians
8,8000,SIVI,0.8,0.7063838215452676,102090858,8,hmc_chain,seed42_sivi_8_gaussians,10.582979323714971,42,8_gaussians
9,8000,SIVI,0.8,0.7705638071114161,102090858,9,hmc_chain,seed42_sivi_8_gaussians,10.582979323714971,42,8_gaussians
0,10000,SIVI,1.0,0.6532838525353725,236498570,0,hmc_chain,seed42_sivi_8_gaussians,10.192700200900436,42,8_gaussians
1,10000,SIVI,1.0,0.6976944080018814,236498570,1,hmc_chain,seed42_sivi_8_gaussians,10.192700200900436,42,8_gaussians
2,10000,SIVI,1.0,0.5970531240775455,236498570,2,hmc_chain,seed42_sivi_8_gaussians,10.192700200900436,42,8_gaussians
3,10000,SIVI,1.0,0.7193268708666236,236498570,3,hmc_chain,seed42_sivi_8_gaussians,10.192700200900436,42,8_gaussians
4,10000,SIVI,1.0,0.7133577175957708,236498570,4,hmc_chain,seed42_sivi_8_gaussians,10.192700200900436,42,8_gaussians
5,10000,SIVI,1.0,0.8116736149022943,236498570,5,hmc_chain,seed42_sivi_8_gaussians,10.192700200900436,42,8_gaussians
6,10000,SIVI,1.0,0.8275255266388514,236498570,6,hmc_chain,seed42_sivi_8_gaussians,10.192700200900436,42,8_gaussians
7,10000,SIVI,1.0,0.6774171277304626,236498570,7,hmc_chain,seed42_sivi_8_gaussians,10.192700200900436,42,8_gaussians
8,10000,SIVI,1.0,0.6635983090857023,236498570,8,hmc_chain,seed42_sivi_8_gaussians,10.192700200900436,42,8_gaussians
9,10000,SIVI,1.0,0.8182773547403721,236498570,9,hmc_chain,seed42_sivi_8_gaussians,10.192700200900436,42,8_gaussians
0,2000,SIVI,0.2,0.16401377816855928,930969528,0,hmc_chain,seed43_sivi_8_gaussians,11.067636676505208,43,8_gaussians
1,2000,SIVI,0.2,0.1659603324402305,930969528,1,hmc_chain,seed43_sivi_8_gaussians,11.067636676505208,43,8_gaussians
2,2000,SIVI,0.2,0.1717140975547479,930969528,2,hmc_chain,seed43_sivi_8_gaussians,11.067636676505208,43,8_gaussians
3,2000,SIVI,0.2,0.16480431228034262,930969528,3,hmc_chain,seed43_sivi_8_gaussians,11.067636676505208,43,8_gaussians
4,2000,SIVI,0.2,0.15792603983342682,930969528,4,hmc_chain,seed43_sivi_8_gaussians,11.067636676505208,43,8_gaussians
5,2000,SIVI,0.2,0.17791211117821915,930969528,5,hmc_chain,seed43_sivi_8_gaussians,11.067636676505208,43,8_gaussians
6,2000,SIVI,0.2,0.16375518530449035,930969528,6,hmc_chain,seed43_sivi_8_gaussians,11.067636676505208,43,8_gaussians
7,2000,SIVI,0.2,0.15558552080905347,930969528,7,hmc_chain,seed43_sivi_8_gaussians,11.067636676505208,43,8_gaussians
8,2000,SIVI,0.2,0.22487626193602725,930969528,8,hmc_chain,seed43_sivi_8_gaussians,11.067636676505208,43,8_gaussians
9,2000,SIVI,0.2,0.18004035997634438,930969528,9,hmc_chain,seed43_sivi_8_gaussians,11.067636676505208,43,8_gaussians
0,4000,SIVI,0.4,0.23075531837951907,617741741,0,hmc_chain,seed43_sivi_8_gaussians,10.974910684116185,43,8_gaussians
1,4000,SIVI,0.4,0.25140439415624777,617741741,1,hmc_chain,seed43_sivi_8_gaussians,10.974910684116185,43,8_gaussians
2,4000,SIVI,0.4,0.2523337281765685,617741741,2,hmc_chain,seed43_sivi_8_gaussians,10.974910684116185,43,8_gaussians
3,4000,SIVI,0.4,0.24119912921143177,617741741,3,hmc_chain,seed43_sivi_8_gaussians,10.974910684116185,43,8_gaussians
4,4000,SIVI,0.4,0.20692704985365773,617741741,4,hmc_chain,seed43_sivi_8_gaussians,10.974910684116185,43,8_gaussians
5,4000,SIVI,0.4,0.21209989059909595,617741741,5,hmc_chain,seed43_sivi_8_gaussians,10.974910684116185,43,8_gaussians
6,4000,SIVI,0.4,0.2814238412777048,617741741,6,hmc_chain,seed43_sivi_8_gaussians,10.974910684116185,43,8_gaussians
7,4000,SIVI,0.4,0.2720797218251199,617741741,7,hmc_chain,seed43_sivi_8_gaussians,10.974910684116185,43,8_gaussians
8,4000,SIVI,0.4,0.28409149884213625,617741741,8,hmc_chain,seed43_sivi_8_gaussians,10.974910684116185,43,8_gaussians
9,4000,SIVI,0.4,0.25620814006466164,617741741,9,hmc_chain,seed43_sivi_8_gaussians,10.974910684116185,43,8_gaussians
0,6000,SIVI,0.6,0.3863039963722968,971754777,0,hmc_chain,seed43_sivi_8_gaussians,10.143000762723386,43,8_gaussians
1,6000,SIVI,0.6,0.4119827518952134,971754777,1,hmc_chain,seed43_sivi_8_gaussians,10.143000762723386,43,8_gaussians
2,6000,SIVI,0.6,0.43421900093948584,971754777,2,hmc_chain,seed43_sivi_8_gaussians,10.143000762723386,43,8_gaussians
3,6000,SIVI,0.6,0.49301458960589234,971754777,3,hmc_chain,seed43_sivi_8_gaussians,10.143000762723386,43,8_gaussians
4,6000,SIVI,0.6,0.38689784339060995,971754777,4,hmc_chain,seed43_sivi_8_gaussians,10.143000762723386,43,8_gaussians
5,6000,SIVI,0.6,0.4474188049721112,971754777,5,hmc_chain,seed43_sivi_8_gaussians,10.143000762723386,43,8_gaussians
6,6000,SIVI,0.6,0.4541961542395979,971754777,6,hmc_chain,seed43_sivi_8_gaussians,10.143000762723386,43,8_gaussians
7,6000,SIVI,0.6,0.41221395444295905,971754777,7,hmc_chain,seed43_sivi_8_gaussians,10.143000762723386,43,8_gaussians
8,6000,SIVI,0.6,0.39314675612454425,971754777,8,hmc_chain,seed43_sivi_8_gaussians,10.143000762723386,43,8_gaussians
9,6000,SIVI,0.6,0.40120487039790254,971754777,9,hmc_chain,seed43_sivi_8_gaussians,10.143000762723386,43,8_gaussians
0,8000,SIVI,0.8,0.7177782751647224,87883641,0,hmc_chain,seed43_sivi_8_gaussians,10.056570992618798,43,8_gaussians
1,8000,SIVI,0.8,0.5688911446514238,87883641,1,hmc_chain,seed43_sivi_8_gaussians,10.056570992618798,43,8_gaussians
2,8000,SIVI,0.8,0.7157511119936735,87883641,2,hmc_chain,seed43_sivi_8_gaussians,10.056570992618798,43,8_gaussians
3,8000,SIVI,0.8,0.5761442099948293,87883641,3,hmc_chain,seed43_sivi_8_gaussians,10.056570992618798,43,8_gaussians
4,8000,SIVI,0.8,0.703288913318127,87883641,4,hmc_chain,seed43_sivi_8_gaussians,10.056570992618798,43,8_gaussians
5,8000,SIVI,0.8,0.5471542288541262,87883641,5,hmc_chain,seed43_sivi_8_gaussians,10.056570992618798,43,8_gaussians
6,8000,SIVI,0.8,0.6420822821119283,87883641,6,hmc_chain,seed43_sivi_8_gaussians,10.056570992618798,43,8_gaussians
7,8000,SIVI,0.8,0.6425897730299517,87883641,7,hmc_chain,seed43_sivi_8_gaussians,10.056570992618798,43,8_gaussians
8,8000,SIVI,0.8,0.6740264857680172,87883641,8,hmc_chain,seed43_sivi_8_gaussians,10.056570992618798,43,8_gaussians
9,8000,SIVI,0.8,0.7491760751839454,87883641,9,hmc_chain,seed43_sivi_8_gaussians,10.056570992618798,43,8_gaussians
0,10000,SIVI,1.0,0.5225303386885396,1930116937,0,hmc_chain,seed43_sivi_8_gaussians,10.292981574870646,43,8_gaussians
1,10000,SIVI,1.0,0.5204320522707709,1930116937,1,hmc_chain,seed43_sivi_8_gaussians,10.292981574870646,43,8_gaussians
2,10000,SIVI,1.0,0.5611803005346674,1930116937,2,hmc_chain,seed43_sivi_8_gaussians,10.292981574870646,43,8_gaussians
3,10000,SIVI,1.0,0.5554740015025567,1930116937,3,hmc_chain,seed43_sivi_8_gaussians,10.292981574870646,43,8_gaussians
4,10000,SIVI,1.0,0.5405669955414298,1930116937,4,hmc_chain,seed43_sivi_8_gaussians,10.292981574870646,43,8_gaussians
5,10000,SIVI,1.0,0.5493348953119808,1930116937,5,hmc_chain,seed43_sivi_8_gaussians,10.292981574870646,43,8_gaussians
6,10000,SIVI,1.0,0.5797751744888668,1930116937,6,hmc_chain,seed43_sivi_8_gaussians,10.292981574870646,43,8_gaussians
7,10000,SIVI,1.0,0.5390674905896089,1930116937,7,hmc_chain,seed43_sivi_8_gaussians,10.292981574870646,43,8_gaussians
8,10000,SIVI,1.0,0.5486431913228091,1930116937,8,hmc_chain,seed43_sivi_8_gaussians,10.292981574870646,43,8_gaussians
9,10000,SIVI,1.0,0.5656695914881242,1930116937,9,hmc_chain,seed43_sivi_8_gaussians,10.292981574870646,43,8_gaussians
0,2000,SIVI,0.2,0.23479044065564636,1464935344,0,hmc_chain,seed44_sivi_8_gaussians,9.940459800325334,44,8_gaussians
1,2000,SIVI,0.2,0.26459763055251984,1464935344,1,hmc_chain,seed44_sivi_8_gaussians,9.940459800325334,44,8_gaussians
2,2000,SIVI,0.2,0.19465835743265203,1464935344,2,hmc_chain,seed44_sivi_8_gaussians,9.940459800325334,44,8_gaussians
3,2000,SIVI,0.2,0.2384162588897022,1464935344,3,hmc_chain,seed44_sivi_8_gaussians,9.940459800325334,44,8_gaussians
4,2000,SIVI,0.2,0.17767096060627985,1464935344,4,hmc_chain,seed44_sivi_8_gaussians,9.940459800325334,44,8_gaussians
5,2000,SIVI,0.2,0.20083033680733842,1464935344,5,hmc_chain,seed44_sivi_8_gaussians,9.940459800325334,44,8_gaussians
6,2000,SIVI,0.2,0.20774214705632604,1464935344,6,hmc_chain,seed44_sivi_8_gaussians,9.940459800325334,44,8_gaussians
7,2000,SIVI,0.2,0.17897939048171338,1464935344,7,hmc_chain,seed44_sivi_8_gaussians,9.940459800325334,44,8_gaussians
8,2000,SIVI,0.2,0.2510253864315856,1464935344,8,hmc_chain,seed44_sivi_8_gaussians,9.940459800325334,44,8_gaussians
9,2000,SIVI,0.2,0.19451737515480358,1464935344,9,hmc_chain,seed44_sivi_8_gaussians,9.940459800325334,44,8_gaussians
0,4000,SIVI,0.4,0.4091104521547342,744398296,0,hmc_chain,seed44_sivi_8_gaussians,10.716835662722588,44,8_gaussians
1,4000,SIVI,0.4,0.3718674658339849,744398296,1,hmc_chain,seed44_sivi_8_gaussians,10.716835662722588,44,8_gaussians
2,4000,SIVI,0.4,0.3676326133890334,744398296,2,hmc_chain,seed44_sivi_8_gaussians,10.716835662722588,44,8_gaussians
3,4000,SIVI,0.4,0.3399871195403965,744398296,3,hmc_chain,seed44_sivi_8_gaussians,10.716835662722588,44,8_gaussians
4,4000,SIVI,0.4,0.32698584736817615,744398296,4,hmc_chain,seed44_sivi_8_gaussians,10.716835662722588,44,8_gaussians
5,4000,SIVI,0.4,0.3311990964051892,744398296,5,hmc_chain,seed44_sivi_8_gaussians,10.716835662722588,44,8_gaussians
6,4000,SIVI,0.4,0.33519883696186764,744398296,6,hmc_chain,seed44_sivi_8_gaussians,10.716835662722588,44,8_gaussians
7,4000,SIVI,0.4,0.32664071215360835,744398296,7,hmc_chain,seed44_sivi_8_gaussians,10.716835662722588,44,8_gaussians
8,4000,SIVI,0.4,0.30102557127496943,744398296,8,hmc_chain,seed44_sivi_8_gaussians,10.716835662722588,44,8_gaussians
9,4000,SIVI,0.4,0.43519972977090676,744398296,9,hmc_chain,seed44_sivi_8_gaussians,10.716835662722588,44,8_gaussians
0,6000,SIVI,0.6,0.43500239163771415,507385150,0,hmc_chain,seed44_sivi_8_gaussians,9.351955316402018,44,8_gaussians
1,6000,SIVI,0.6,0.44044738190102706,507385150,1,hmc_chain,seed44_sivi_8_gaussians,9.351955316402018,44,8_gaussians
2,6000,SIVI,0.6,0.38573516534093166,507385150,2,hmc_chain,seed44_sivi_8_gaussians,9.351955316402018,44,8_gaussians
3,6000,SIVI,0.6,0.4631957071281602,507385150,3,hmc_chain,seed44_sivi_8_gaussians,9.351955316402018,44,8_gaussians
4,6000,SIVI,0.6,0.410326631583918,507385150,4,hmc_chain,seed44_sivi_8_gaussians,9.351955316402018,44,8_gaussians
5,6000,SIVI,0.6,0.6350580076910962,507385150,5,hmc_chain,seed44_sivi_8_gaussians,9.351955316402018,44,8_gaussians
6,6000,SIVI,0.6,0.4941425410925747,507385150,6,hmc_chain,seed44_sivi_8_gaussians,9.351955316402018,44,8_gaussians
7,6000,SIVI,0.6,0.41291964028764616,507385150,7,hmc_chain,seed44_sivi_8_gaussians,9.351955316402018,44,8_gaussians
8,6000,SIVI,0.6,0.3724009203284011,507385150,8,hmc_chain,seed44_sivi_8_gaussians,9.351955316402018,44,8_gaussians
9,6000,SIVI,0.6,0.396169110856958,507385150,9,hmc_chain,seed44_sivi_8_gaussians,9.351955316402018,44,8_gaussians
0,8000,SIVI,0.8,0.5084384783786915,634023835,0,hmc_chain,seed44_sivi_8_gaussians,9.45282897874713,44,8_gaussians
1,8000,SIVI,0.8,0.4363632536262022,634023835,1,hmc_chain,seed44_sivi_8_gaussians,9.45282897874713,44,8_gaussians
2,8000,SIVI,0.8,0.4205958815669256,634023835,2,hmc_chain,seed44_sivi_8_gaussians,9.45282897874713,44,8_gaussians
3,8000,SIVI,0.8,0.37681161894922693,634023835,3,hmc_chain,seed44_sivi_8_gaussians,9.45282897874713,44,8_gaussians
4,8000,SIVI,0.8,0.3982747682646343,634023835,4,hmc_chain,seed44_sivi_8_gaussians,9.45282897874713,44,8_gaussians
5,8000,SIVI,0.8,0.417955615709815,634023835,5,hmc_chain,seed44_sivi_8_gaussians,9.45282897874713,44,8_gaussians
6,8000,SIVI,0.8,0.44657700311546045,634023835,6,hmc_chain,seed44_sivi_8_gaussians,9.45282897874713,44,8_gaussians
7,8000,SIVI,0.8,0.3740283753046996,634023835,7,hmc_chain,seed44_sivi_8_gaussians,9.45282897874713,44,8_gaussians
8,8000,SIVI,0.8,0.48224787126902935,634023835,8,hmc_chain,seed44_sivi_8_gaussians,9.45282897874713,44,8_gaussians
9,8000,SIVI,0.8,0.5005307758060374,634023835,9,hmc_chain,seed44_sivi_8_gaussians,9.45282897874713,44,8_gaussians
0,10000,SIVI,1.0,0.42962984629211953,1977268217,0,hmc_chain,seed44_sivi_8_gaussians,9.992527192272245,44,8_gaussians
1,10000,SIVI,1.0,0.4002066874529999,1977268217,1,hmc_chain,seed44_sivi_8_gaussians,9.992527192272245,44,8_gaussians
2,10000,SIVI,1.0,0.49703061148448996,1977268217,2,hmc_chain,seed44_sivi_8_gaussians,9.992527192272245,44,8_gaussians
3,10000,SIVI,1.0,0.4028269521791933,1977268217,3,hmc_chain,seed44_sivi_8_gaussians,9.992527192272245,44,8_gaussians
4,10000,SIVI,1.0,0.4741106672108388,1977268217,4,hmc_chain,seed44_sivi_8_gaussians,9.992527192272245,44,8_gaussians
5,10000,SIVI,1.0,0.49309731853038186,1977268217,5,hmc_chain,seed44_sivi_8_gaussians,9.992527192272245,44,8_gaussians
6,10000,SIVI,1.0,0.4265495561144673,1977268217,6,hmc_chain,seed44_sivi_8_gaussians,9.992527192272245,44,8_gaussians
7,10000,SIVI,1.0,0.40688641007160903,1977268217,7,hmc_chain,seed44_sivi_8_gaussians,9.992527192272245,44,8_gaussians
8,10000,SIVI,1.0,0.5124504475391646,1977268217,8,hmc_chain,seed44_sivi_8_gaussians,9.992527192272245,44,8_gaussians
9,10000,SIVI,1.0,0.4594148240447121,1977268217,9,hmc_chain,seed44_sivi_8_gaussians,9.992527192272245,44,8_gaussians
0,2000,SIVI,0.2,0.11243066582396395,431296909,0,hmc_chain,seed45_sivi_8_gaussians,9.024718104675411,45,8_gaussians
1,2000,SIVI,0.2,0.11892521140649072,431296909,1,hmc_chain,seed45_sivi_8_gaussians,9.024718104675411,45,8_gaussians
2,2000,SIVI,0.2,0.15217412972590233,431296909,2,hmc_chain,seed45_sivi_8_gaussians,9.024718104675411,45,8_gaussians
3,2000,SIVI,0.2,0.13001208013725712,431296909,3,hmc_chain,seed45_sivi_8_gaussians,9.024718104675411,45,8_gaussians
4,2000,SIVI,0.2,0.13444346738432883,431296909,4,hmc_chain,seed45_sivi_8_gaussians,9.024718104675411,45,8_gaussians
5,2000,SIVI,0.2,0.18138022008074733,431296909,5,hmc_chain,seed45_sivi_8_gaussians,9.024718104675411,45,8_gaussians
6,2000,SIVI,0.2,0.1552172990156404,431296909,6,hmc_chain,seed45_sivi_8_gaussians,9.024718104675411,45,8_gaussians
7,2000,SIVI,0.2,0.13269205601368206,431296909,7,hmc_chain,seed45_sivi_8_gaussians,9.024718104675411,45,8_gaussians
8,2000,SIVI,0.2,0.13354272197376532,431296909,8,hmc_chain,seed45_sivi_8_gaussians,9.024718104675411,45,8_gaussians
9,2000,SIVI,0.2,0.13859754604167157,431296909,9,hmc_chain,seed45_sivi_8_gaussians,9.024718104675411,45,8_gaussians
0,4000,SIVI,0.4,0.2766331567900959,1499023949,0,hmc_chain,seed45_sivi_8_gaussians,9.65276796296239,45,8_gaussians
1,4000,SIVI,0.4,0.2502178189582495,1499023949,1,hmc_chain,seed45_sivi_8_gaussians,9.65276796296239,45,8_gaussians
2,4000,SIVI,0.4,0.26718240867911625,1499023949,2,hmc_chain,seed45_sivi_8_gaussians,9.65276796296239,45,8_gaussians
3,4000,SIVI,0.4,0.334209939030889,1499023949,3,hmc_chain,seed45_sivi_8_gaussians,9.65276796296239,45,8_gaussians
4,4000,SIVI,0.4,0.370639487032477,1499023949,4,hmc_chain,seed45_sivi_8_gaussians,9.65276796296239,45,8_gaussians
5,4000,SIVI,0.4,0.3187959262674478,1499023949,5,hmc_chain,seed45_sivi_8_gaussians,9.65276796296239,45,8_gaussians
6,4000,SIVI,0.4,0.26927684954202036,1499023949,6,hmc_chain,seed45_sivi_8_gaussians,9.65276796296239,45,8_gaussians
7,4000,SIVI,0.4,0.3065149474797586,1499023949,7,hmc_chain,seed45_sivi_8_gaussians,9.65276796296239,45,8_gaussians
8,4000,SIVI,0.4,0.29115808227928,1499023949,8,hmc_chain,seed45_sivi_8_gaussians,9.65276796296239,45,8_gaussians
9,4000,SIVI,0.4,0.32062739594856954,1499023949,9,hmc_chain,seed45_sivi_8_gaussians,9.65276796296239,45,8_gaussians
0,6000,SIVI,0.6,0.5308252326974698,1463899274,0,hmc_chain,seed45_sivi_8_gaussians,9.791894882172347,45,8_gaussians
1,6000,SIVI,0.6,0.44709523639462523,1463899274,1,hmc_chain,seed45_sivi_8_gaussians,9.791894882172347,45,8_gaussians
2,6000,SIVI,0.6,0.4940019263230563,1463899274,2,hmc_chain,seed45_sivi_8_gaussians,9.791894882172347,45,8_gaussians
3,6000,SIVI,0.6,0.4390046362263501,1463899274,3,hmc_chain,seed45_sivi_8_gaussians,9.791894882172347,45,8_gaussians
4,6000,SIVI,0.6,0.5071268152592974,1463899274,4,hmc_chain,seed45_sivi_8_gaussians,9.791894882172347,45,8_gaussians
5,6000,SIVI,0.6,0.46126060847753625,1463899274,5,hmc_chain,seed45_sivi_8_gaussians,9.791894882172347,45,8_gaussians
6,6000,SIVI,0.6,0.4754362232557534,1463899274,6,hmc_chain,seed45_sivi_8_gaussians,9.791894882172347,45,8_gaussians
7,6000,SIVI,0.6,0.4808822042363757,1463899274,7,hmc_chain,seed45_sivi_8_gaussians,9.791894882172347,45,8_gaussians
8,6000,SIVI,0.6,0.5084282420539259,1463899274,8,hmc_chain,seed45_sivi_8_gaussians,9.791894882172347,45,8_gaussians
9,6000,SIVI,0.6,0.4363581952470248,1463899274,9,hmc_chain,seed45_sivi_8_gaussians,9.791894882172347,45,8_gaussians
0,8000,SIVI,0.8,0.5231162360239014,1875736606,0,hmc_chain,seed45_sivi_8_gaussians,10.029053149186074,45,8_gaussians
1,8000,SIVI,0.8,0.42272890562302834,1875736606,1,hmc_chain,seed45_sivi_8_gaussians,10.029053149186074,45,8_gaussians
2,8000,SIVI,0.8,0.5856637082123253,1875736606,2,hmc_chain,seed45_sivi_8_gaussians,10.029053149186074,45,8_gaussians
3,8000,SIVI,0.8,0.4677608849631424,1875736606,3,hmc_chain,seed45_sivi_8_gaussians,10.029053149186074,45,8_gaussians
4,8000,SIVI,0.8,0.5470864374478804,1875736606,4,hmc_chain,seed45_sivi_8_gaussians,10.029053149186074,45,8_gaussians
5,8000,SIVI,0.8,0.6685361608641376,1875736606,5,hmc_chain,seed45_sivi_8_gaussians,10.029053149186074,45,8_gaussians
6,8000,SIVI,0.8,0.5091274103535951,1875736606,6,hmc_chain,seed45_sivi_8_gaussians,10.029053149186074,45,8_gaussians
7,8000,SIVI,0.8,0.4956760160441823,1875736606,7,hmc_chain,seed45_sivi_8_gaussians,10.029053149186074,45,8_gaussians
8,8000,SIVI,0.8,0.45663967203780487,1875736606,8,hmc_chain,seed45_sivi_8_gaussians,10.029053149186074,45,8_gaussians
9,8000,SIVI,0.8,0.5332301110949151,1875736606,9,hmc_chain,seed45_sivi_8_gaussians,10.029053149186074,45,8_gaussians
0,10000,SIVI,1.0,0.5955463342848436,476526159,0,hmc_chain,seed45_sivi_8_gaussians,9.81147975679487,45,8_gaussians
1,10000,SIVI,1.0,0.5513029032036134,476526159,1,hmc_chain,seed45_sivi_8_gaussians,9.81147975679487,45,8_gaussians
2,10000,SIVI,1.0,0.6499474753135108,476526159,2,hmc_chain,seed45_sivi_8_gaussians,9.81147975679487,45,8_gaussians
3,10000,SIVI,1.0,0.5641549596548082,476526159,3,hmc_chain,seed45_sivi_8_gaussians,9.81147975679487,45,8_gaussians
4,10000,SIVI,1.0,0.514441626592507,476526159,4,hmc_chain,seed45_sivi_8_gaussians,9.81147975679487,45,8_gaussians
5,10000,SIVI,1.0,0.5801306419503878,476526159,5,hmc_chain,seed45_sivi_8_gaussians,9.81147975679487,45,8_gaussians
