sampler,chain,draw,epsilon_0,epsilon_1
HMC,2,852,0.24582820,0.36354077
HMC,2,869,0.67350316,1.21303558
HMC,2,886,1.63182759,2.07335448
HMC,2,902,1.52728868,2.32722330
HMC,2,919,0.75242525,1.19732666
HMC,2,936,0.67216206,1.15432107
HMC,2,952,0.89872777,1.35615063
HMC,2,969,1.11468267,1.74131286
HMC,2,986,1.15519428,1.76993454
HMC,2,1003,0.42603329,0.55332446
HMC,2,1019,0.26973459,0.40015662
HMC,2,1036,-0.30532384,0.40541953
HMC,2,1053,-0.07404327,-0.06003477
HMC,2,1070,0.19663985,0.11667188
HMC,2,1086,0.28477418,0.39430553
HMC,2,1103,0.50434929,0.73336613
HMC,2,1120,0.28942314,0.02032555
HMC,2,1136,0.08497825,0.40009460
HMC,2,1153,0.60501695,1.02306747
HMC,2,1170,0.57693154,1.04461181
HMC,2,1187,-0.21247537,0.31986195
HMC,2,1203,0.12171816,0.03985444
HMC,2,1220,0.30977938,0.28179616
HMC,2,1237,0.02005094,0.37369955
HMC,2,1253,-0.21467486,0.25138453
HMC,2,1270,-0.18296544,0.45534259
HMC,2,1287,-0.19422911,0.28416377
HMC,2,1304,0.14253381,0.55105239
HMC,2,1320,-0.19762044,0.40391269
HMC,2,1337,-0.19479433,0.12608929
HMC,2,1354,-0.07478337,0.13125810
HMC,2,1370,0.04387638,0.36031055
HMC,2,1387,-0.15226083,0.10552795
HMC,2,1404,-0.05693076,0.44567889
HMC,2,1421,0.01627605,0.34125185
HMC,2,1437,-0.11674687,0.28556448
HMC,2,1454,0.29623488,0.23568490
HMC,2,1471,0.29241011,0.42647806
HMC,2,1487,-0.26084051,0.48603228
HMC,2,1504,-0.72460097,0.44955683
HMC,2,1521,-0.42747259,-0.20424511
HMC,2,1538,-0.31824678,0.29814804
HMC,2,1554,-0.06504042,0.22952741
HMC,2,1571,-0.02989341,0.28964210
HMC,2,1588,-0.17393780,0.39999244
HMC,2,1605,-0.10868123,0.01291397
HMC,2,1621,-0.04052407,0.50168633
HMC,2,1638,-0.20065627,0.52319622
HMC,2,1655,0.01912555,0.39482233
HMC,2,1671,0.09177481,0.46004882
HMC,2,1688,0.21952581,0.33236575
HMC,2,1705,-0.32669446,0.43832883
HMC,2,1722,-0.66636854,0.54561329
HMC,2,1738,0.36911863,0.57826728
HMC,2,1755,0.67701751,1.22361290
HMC,2,1772,0.59848225,1.01367652
HMC,2,1788,0.08695149,0.26513922
HMC,2,1805,0.44614318,0.02117490
HMC,2,1822,-0.07376774,0.22710106
HMC,2,1839,-0.02853839,0.09800640
HMC,2,1855,0.43839040,0.51693279
HMC,2,1872,-0.02798452,0.36772323
HMC,2,1889,-0.47648865,0.30459288
HMC,2,1905,-0.22087216,0.18995169
HMC,2,1922,-0.03127272,0.31200182
HMC,2,1939,-0.48355097,0.35461479
HMC,2,1956,0.22643077,0.24166867
HMC,2,1972,0.26963806,0.10241832
HMC,2,1989,-0.22868833,0.33449224
HMC,2,2006,0.45189127,0.90429747
HMC,2,2023,0.29365462,0.55271637
HMC,2,2039,0.38453633,0.59647882
HMC,2,2056,0.73632115,1.28771996
HMC,2,2073,0.71366811,1.25071394
HMC,2,2089,0.34804508,0.45162427
HMC,2,2106,0.42554200,-0.02608133
HMC,2,2123,-0.67976302,-1.01731861
HMC,2,2140,-1.01988268,-1.77776289
HMC,2,2156,-0.93662959,-1.52764702
HMC,2,2173,-1.02581203,-1.77634633
HMC,2,2190,-1.37373662,-2.52274799
HMC,2,2206,-0.54724330,-0.61394328
HMC,2,2223,-0.04833056,0.40452179
HMC,2,2240,0.48069873,0.57895517
HMC,2,2257,0.47305316,0.63109499
HMC,2,2273,0.56474715,1.00376463
HMC,2,2290,0.72562385,1.24949491
HMC,2,2307,-0.42864996,0.40835178
HMC,2,2323,-0.27214968,0.22542961
HMC,2,2340,-0.06373531,0.04199177
HMC,2,2357,-0.02325867,0.25702783
HMC,2,2374,0.01735269,0.39123055
HMC,2,2390,-0.49636772,-0.27870712
HMC,2,2407,-0.36994004,0.29006958
HMC,2,2424,0.23077275,0.32708481
HMC,2,2440,0.32926756,0.61093462
HMC,2,2457,-0.50849199,0.31948668
HMC,2,2474,-0.12815884,0.32461098
HMC,2,2491,0.45612413,0.17813383
HMC,2,2507,-0.60292286,0.37716979
HMC,2,2524,-0.19380815,0.41918626
HMC,2,2541,0.57007337,1.01402819
HMC,2,2558,0.66768843,1.28658843
HMC,2,2574,0.84717828,1.40759861
HMC,2,2591,1.13197625,1.67768216
HMC,2,2608,0.54184538,0.96108735
HMC,2,2624,0.33623415,0.60131615
HMC,2,2641,0.97082776,1.59310508
HMC,2,2658,0.72490185,1.23844802
HMC,2,2675,0.52825671,0.81286675
HMC,2,2691,-0.21546674,0.43983203
HMC,2,2708,-0.05570388,0.41466904
HMC,2,2725,-0.13593528,0.04566000
HMC,2,2741,0.37102747,0.30981368
HMC,2,2758,-0.34106734,0.35238111
HMC,2,2775,-0.49757916,0.23576611
HMC,2,2792,0.55939764,0.95144707
HMC,2,2808,0.53258270,0.96509832
HMC,2,2825,-0.45487195,0.54846942
HMC,2,2842,-0.14631045,0.43035671
HMC,2,2858,0.11242615,0.20086472
HMC,2,2875,-0.52405876,0.57879710
HMC,2,2892,-0.26367003,0.22810213
HMC,2,2909,-0.18277466,0.34608275
HMC,2,2925,-0.24098299,0.27187183
HMC,2,2942,-0.53038192,0.58550286
HMC,2,2959,-0.35446268,0.26468638
HMC,2,2975,-0.08628527,0.28700960
HMC,2,2992,0.30902046,0.69352531
HMC,2,3009,-0.25507143,0.30115336
HMC,2,3026,-0.21837649,0.35448536
HMC,2,3042,-0.79466110,0.61037749
HMC,2,3059,0.08009842,0.37888029
HMC,2,3076,0.29448125,0.03080652
HMC,2,3093,0.39023092,0.62069148
HMC,2,3109,-0.03736148,0.31492007
HMC,2,3126,0.33284530,0.28875428
HMC,2,3143,-0.09994346,0.35718951
HMC,2,3159,-0.35282218,0.49755898
HMC,2,3176,-0.41672811,0.38124788
HMC,2,3193,0.02504135,0.22633585
HMC,2,3210,0.38839191,0.52533925
HMC,2,3226,0.54848427,0.74793923
HMC,2,3243,1.21073222,1.82579017
HMC,2,3260,0.60943735,1.00839603
HMC,2,3276,0.94751692,1.49270368
HMC,2,3293,0.73453474,1.29226542
HMC,2,3310,0.49354205,0.94200706
HMC,2,3327,0.60794085,1.09670460
HMC,2,3343,0.55920082,0.70527703
HMC,2,3360,0.86821276,1.35191870
HMC,2,3377,-0.00509264,0.19271389
HMC,2,3393,-0.33633015,0.28912154
HMC,2,3410,-0.22754502,0.43799043
HMC,2,3427,-0.01843989,0.06265603
HMC,2,3444,0.48376963,0.84920663
HMC,2,3460,0.74125284,1.30983007
HMC,2,3477,0.65187800,1.16312408
HMC,2,3494,0.41206595,0.85178775
HMC,2,3511,0.31386185,0.58495104
HMC,2,3527,-0.08657558,0.45825925
HMC,2,3544,-0.28440052,0.52382511
HMC,2,3561,0.53940934,1.04524291
HMC,2,3577,0.93040997,1.59562778
HMC,2,3594,0.52905750,0.84504169
HMC,2,3611,0.44239488,0.63228643
HMC,2,3628,0.76631689,1.41615248
HMC,2,3644,1.12619269,1.76307738
HMC,2,3661,1.16007721,1.61580455
HMC,2,3678,0.76340997,1.36352146
HMC,2,3694,1.30566657,1.95999789
HMC,2,3711,1.68365717,2.34374261
HMC,2,3728,0.61289197,1.11211669
HMC,2,3745,0.40529945,0.23513632
HMC,2,3761,-0.27482426,0.27630574
HMC,2,3778,0.15025952,0.47076425
HMC,2,3795,0.50056571,0.74756670
HMC,2,3811,-0.29676893,0.27876729
HMC,2,3828,0.10016232,0.41865063
HMC,2,3845,-0.16779412,0.50126737
HMC,2,3862,-0.31262252,0.29909191
HMC,2,3878,-0.47709051,0.50977445
HMC,2,3895,-0.21775346,0.05663658
HMC,2,3912,0.12639123,0.29980731
HMC,2,3928,0.10898677,0.30436894
HMC,2,3945,-0.29384726,0.02954791
HMC,2,3962,-0.43127763,0.19343634
HMC,2,3979,0.26054308,0.02492239
HMC,2,3995,-0.71774751,-0.99746686
HMC,2,4012,-0.44940311,-0.12936811
HMC,2,4029,-0.92767835,-1.56160295
HMC,2,4046,-0.71779329,-1.02897274
HMC,2,4062,-0.64126915,-0.88551068
HMC,2,4079,-0.36516547,-0.02530622
HMC,2,4096,-0.44016787,0.15971114
HMC,2,4112,-0.52712715,0.35766092
HMC,2,4129,-0.28428170,0.44770893
HMC,2,4146,0.04266075,0.33252114
HMC,2,4163,0.51734269,0.83064610
HMC,2,4179,0.78228754,1.23478043
HMC,2,4196,0.82331759,1.37612271
HMC,2,4213,0.42051795,0.70639795
HMC,2,4229,0.51161402,0.55361617
HMC,2,4246,-0.17600292,-0.08037266
HMC,2,4263,-0.16502716,0.27409714
HMC,2,4280,-0.62898588,-0.59357828
HMC,2,4296,-0.67446172,-0.94180894
HMC,2,4313,-0.76011539,-1.24336922
HMC,2,4330,-0.47282410,-0.14489809
HMC,2,4346,-0.44795752,0.39716098
HMC,2,4363,0.07999785,0.22889285
HMC,2,4380,0.61727363,0.84272569
HMC,2,4397,0.11775131,0.29368350
HMC,2,4413,0.08861086,0.40299645
HMC,2,4430,0.23847604,0.52031434
HMC,2,4447,-0.04042327,0.18578191
HMC,2,4463,0.00952696,0.47360319
HMC,2,4480,-0.45833978,0.16026203
HMC,2,4497,-0.01327103,0.27367428
HMC,2,4514,0.12662077,0.38153970
HMC,2,4530,-0.02549334,0.24788527
HMC,2,4547,0.40031227,0.62853342
HMC,2,4564,0.50618315,1.02014875
HMC,2,4581,0.53782094,0.91707468
HMC,2,4597,0.01140377,0.10981269
HMC,2,4614,-0.45264718,0.41625664
HMC,2,4631,0.24231893,0.21205057
HMC,2,4647,0.37353888,0.67951244
HMC,2,4664,0.37702814,0.65375763
HMC,2,4681,0.61031467,0.98954189
HMC,2,4698,0.62452370,0.91190177
HMC,2,4714,-0.11169448,0.22725010
HMC,2,4731,-0.06856503,-0.03759883
HMC,2,4748,0.16088173,0.38401902
HMC,2,4764,-0.13486193,0.23312625
HMC,2,4781,-0.06951998,0.11278879
HMC,2,4798,0.43208498,0.96234745
HMC,2,4815,0.09205735,-0.00796067
HMC,2,4831,0.83182764,1.37962544
HMC,2,4848,0.15996860,0.18811592
HMC,2,4865,-0.40897718,0.24903965
HMC,2,4881,-0.39563972,-0.29105726
HMC,2,4898,-0.54183221,-0.15941511
HMC,2,4915,0.24950740,0.49586654
HMC,2,4932,0.20502891,0.51917309
HMC,2,4948,0.15854645,0.28621787
HMC,2,4965,0.63937432,1.15329456
HMC,2,4982,0.37750727,0.59885740
HMC,2,4999,-0.16770768,0.20475444
HMC,3,0,0.59224099,0.95863998
HMC,3,16,-0.52900797,0.35063580
HMC,3,33,-0.59804404,0.08393897
HMC,3,50,-0.03106096,0.15778694
HMC,3,66,-0.29458597,0.02777756
HMC,3,83,0.05498547,0.39506489
HMC,3,100,0.02796767,0.39907926
HMC,3,117,-0.54671961,0.39074245
HMC,3,133,-0.68167406,0.41335517
HMC,3,150,0.03353985,0.23047651
HMC,3,167,-0.28049648,-0.20317972
HMC,3,183,-0.15987180,-0.01277449
HMC,3,200,0.32517314,0.47155982
HMC,3,217,-0.06743205,0.27486217
HMC,3,234,-0.50596339,0.03266629
HMC,3,250,0.47838914,0.71865934
HMC,3,267,0.21830329,0.41945511
HMC,3,284,-0.23063630,0.07935587
HMC,3,300,0.26637465,0.62634379
HMC,3,317,0.34706300,0.50435209
HMC,3,334,-0.34656698,0.17175794
HMC,3,351,0.60797530,1.01259363
HMC,3,367,0.75942898,1.36378884
HMC,3,384,0.44167912,0.83746231
HMC,3,401,-0.27287209,0.30117592
HMC,3,417,0.19316292,0.30784896
HMC,3,434,0.82219291,1.45321023
HMC,3,451,0.21096157,0.19957231
HMC,3,468,0.55034345,0.97584885
HMC,3,484,0.36087698,0.56199604
HMC,3,501,0.28494722,-0.06845573
HMC,3,518,0.16748746,-0.09084727
HMC,3,535,-0.24493608,0.31666771
HMC,3,551,-0.20547378,0.37170663
HMC,3,568,-0.70788878,-1.16111755
HMC,3,585,-0.82673860,-1.27331281
HMC,3,601,-0.62086695,-0.89225733
HMC,3,618,-0.25170264,0.31728092
HMC,3,635,0.37614456,0.37225300
HMC,3,652,-0.30164579,0.15683249
HMC,3,668,0.26661307,0.34442836
HMC,3,685,0.29489541,0.21649776
HMC,3,702,0.06576925,0.21186528
HMC,3,718,-0.12407192,0.06908656
HMC,3,735,0.41920507,0.83877236
HMC,3,752,0.44280258,0.83348799
HMC,3,769,0.84318888,1.50651813
HMC,3,785,0.96211839,1.69584775
HMC,3,802,0.58383846,0.87288839
HMC,3,819,0.34183103,0.72449011
HMC,3,835,0.44744319,-0.01365151
HMC,3,852,-0.22569026,0.33540565
HMC,3,869,-0.72100234,0.56566423
HMC,3,886,-0.30323422,0.39079848
HMC,3,902,-0.71873474,-1.02124119
HMC,3,919,-0.52655464,-0.40838045
HMC,3,936,-0.55939144,0.49082851
HMC,3,952,0.32481816,0.66799849
HMC,3,969,0.50427353,0.95338863
HMC,3,986,0.18417667,0.47126374
HMC,3,1003,-0.24669927,0.22363786
HMC,3,1019,0.19663949,0.38449961
HMC,3,1036,-0.26676697,0.44495505
HMC,3,1053,0.03225228,0.27742639
HMC,3,1070,0.24039949,0.38742247
HMC,3,1086,-0.33614507,0.28591681
HMC,3,1103,-0.08526449,0.30657735
HMC,3,1120,0.18001045,0.08709279
HMC,3,1136,0.50532699,0.56540573
HMC,3,1153,0.37494010,0.23117173
HMC,3,1170,0.45258141,0.09431397
HMC,3,1187,-0.63278753,0.65488350
HMC,3,1203,-0.54250723,0.27126393
HMC,3,1220,0.43566549,0.58728456
HMC,3,1237,0.06214260,0.35321572
HMC,3,1253,0.19307899,0.07241894
HMC,3,1270,0.48216698,0.82296157
HMC,3,1287,0.51867068,0.76556355
HMC,3,1304,0.99780089,1.81307328
HMC,3,1320,0.61065817,1.08845258
HMC,3,1337,0.57870853,1.02202642
HMC,3,1354,-0.56214952,0.43202046
HMC,3,1370,0.13277341,0.02907312
HMC,3,1387,0.16155007,0.16492654
HMC,3,1404,0.54978967,1.07393324
HMC,3,1421,0.12536499,0.40498731
HMC,3,1437,0.32806560,0.72534758
HMC,3,1454,0.39755309,0.75764430
HMC,3,1471,0.94240081,1.39696157
HMC,3,1487,0.32811105,0.25893125
HMC,3,1504,0.67777288,1.24735487
HMC,3,1521,0.73506874,1.33273792
HMC,3,1538,1.04465580,1.72963405
HMC,3,1554,0.10430180,0.43744308
HMC,3,1571,-0.24346100,0.33350256
HMC,3,1588,-0.58202249,0.40143907
HMC,3,1605,-0.50153250,-0.41099325
HMC,3,1621,-0.14852366,0.28581208
HMC,3,1638,0.01835944,0.19685516
HMC,3,1655,-0.40502670,0.09705100
HMC,3,1671,-0.02693898,0.37126616
HMC,3,1688,-0.31886029,0.32103303
HMC,3,1705,-0.23200865,0.21101426
HMC,3,1722,1.07336700,1.61663365
HMC,3,1738,1.00154841,1.62226772
HMC,3,1755,0.76766962,1.31412709
HMC,3,1772,0.44218925,0.14634196
HMC,3,1788,0.75754219,1.24100304
HMC,3,1805,0.84503412,1.35056090
HMC,3,1822,0.80054677,1.39723301
HMC,3,1839,0.65703261,1.20282352
HMC,3,1855,0.66288996,1.20019341
HMC,3,1872,0.30225787,0.36787510
HMC,3,1889,-0.34569633,0.51236284
HMC,3,1905,0.15971768,0.45999646
HMC,3,1922,0.38254064,0.33151439
HMC,3,1939,-0.45567662,0.44273043
HMC,3,1956,-0.26302889,0.21056727
HMC,3,1972,-0.05072533,0.44651899
HMC,3,1989,0.01166608,0.28442124
HMC,3,2006,-0.05855454,0.21528691
HMC,3,2023,-0.30512854,0.07219487
HMC,3,2039,0.21561818,0.23950930
HMC,3,2056,0.41544154,0.58488959
HMC,3,2073,0.55694240,0.29816663
HMC,3,2089,-0.15108338,0.47994441
HMC,3,2106,0.20783341,0.46347475
HMC,3,2123,-0.18730657,0.13211215
HMC,3,2140,0.08890184,0.50940877
HMC,3,2156,-0.01500200,0.12911066
HMC,3,2173,-0.60691673,0.32522941
HMC,3,2190,-0.42379567,0.26993093
HMC,3,2206,0.24684256,0.41715997
HMC,3,2223,0.07475080,0.18578354
HMC,3,2240,-0.15453473,0.34994045
HMC,3,2257,-0.35347775,0.43723136
HMC,3,2273,-0.40078688,0.36024812
HMC,3,2290,-0.36162391,-0.22939481
HMC,3,2307,0.56972170,0.46430555
HMC,3,2323,0.54422987,0.99395204
HMC,3,2340,0.34198555,0.62724447
HMC,3,2357,-0.58891881,-0.65971482
HMC,3,2374,-0.80673182,-1.32043767
HMC,3,2390,-0.85669708,-1.37804389
HMC,3,2407,-0.69464707,-1.03422582
HMC,3,2424,-0.51594180,-0.39687139
HMC,3,2440,-0.55979681,-0.62219006
HMC,3,2457,-0.86648768,-1.34904206
HMC,3,2474,-0.76419646,-1.11469638
HMC,3,2491,-0.66024739,-0.90460092
HMC,3,2507,0.48830864,0.87281835
HMC,3,2524,0.48617995,0.69724137
HMC,3,2541,0.02267934,0.36915255
HMC,3,2558,0.58973104,1.17015445
HMC,3,2574,-0.00702938,0.25945446
HMC,3,2591,-0.00385265,0.41991425
HMC,3,2608,0.04988512,0.42580053
HMC,3,2624,-0.30786258,-0.01967561
HMC,3,2641,0.11520695,0.36541933
HMC,3,2658,0.01177156,0.24446329
HMC,3,2675,-0.65666610,0.32060677
HMC,3,2691,-0.01079536,0.17693184
HMC,3,2708,0.58607846,1.06331778
HMC,3,2725,0.35802555,0.71430874
HMC,3,2741,0.50436914,0.73444116
HMC,3,2758,-0.13174827,0.23190819
HMC,3,2775,-0.28745335,0.06276920
HMC,3,2792,-0.65330762,-0.96108568
HMC,3,2808,-1.04525149,-1.76493740
HMC,3,2825,-1.12737513,-1.99100733
HMC,3,2842,-0.79628760,-1.27224576
HMC,3,2858,-0.62219179,-0.65677118
HMC,3,2875,-0.44643229,0.04070655
HMC,3,2892,-0.23794639,0.32608047
HMC,3,2909,0.33962536,0.05792099
HMC,3,2925,0.50398195,0.95401084
HMC,3,2942,0.21769053,0.08237803
HMC,3,2959,0.11631466,0.29025799
HMC,3,2975,0.31996682,0.54264164
HMC,3,2992,0.18547510,0.40899616
HMC,3,3009,-0.17115378,-0.02675572
HMC,3,3026,0.50385958,0.92181104
HMC,3,3042,0.87280923,1.47307229
HMC,3,3059,0.62269002,1.03186119
HMC,3,3076,-0.24322450,0.53137779
HMC,3,3093,-0.04078660,0.29835239
HMC,3,3109,0.67309910,0.92901736
HMC,3,3126,0.29336414,0.17360687
HMC,3,3143,-0.22398590,0.45265362
HMC,3,3159,0.69153488,1.00448477
HMC,3,3176,0.18955997,0.28160891
HMC,3,3193,0.04212950,0.44352260
HMC,3,3210,-0.36046502,0.34825903
HMC,3,3226,0.30765405,0.07715525
HMC,3,3243,0.54761571,0.90523171
HMC,3,3260,-0.14916618,0.24507892
HMC,3,3276,-0.45068491,0.27373904
HMC,3,3293,0.00597145,0.08363460
HMC,3,3310,-0.05838914,0.26216710
HMC,3,3327,-0.06455558,0.04598241
HMC,3,3343,-0.07184348,0.12836544
HMC,3,3360,0.57358110,0.96187413
HMC,3,3377,0.04295515,0.09418029
HMC,3,3393,0.09435431,-0.06223124
HMC,3,3410,-0.03227329,0.27291664
HMC,3,3427,0.27692229,0.57489979
HMC,3,3444,-0.13953821,0.42124301
HMC,3,3460,0.02988801,0.32309124
HMC,3,3477,0.67919964,1.14619792
HMC,3,3494,0.61349058,1.09502101
HMC,3,3511,0.64251548,1.21385336
HMC,3,3527,1.52506638,1.93459439
HMC,3,3544,0.66400349,1.24409354
HMC,3,3561,1.43298864,2.18462658
HMC,3,3577,1.29477298,1.73871565
HMC,3,3594,0.98006523,1.48225653
HMC,3,3611,0.43294677,0.70051265
HMC,3,3628,-0.25724763,0.28335595
HMC,3,3644,-0.50992638,0.48677900
HMC,3,3661,0.60661393,1.13161111
HMC,3,3678,0.55999261,0.91162413
HMC,3,3694,-0.28789720,0.38788399
HMC,3,3711,0.02200031,0.27629235
HMC,3,3728,-0.19558752,0.44767189
HMC,3,3745,0.01471414,0.29274216
HMC,3,3761,-0.24544439,0.04048814
HMC,3,3778,0.28939223,0.63123202
HMC,3,3795,-0.41877788,0.47495365
HMC,3,3811,0.25362146,0.46182567
HMC,3,3828,0.13833348,0.38032836
HMC,3,3845,0.55643797,0.72313315
HMC,3,3862,0.35127655,0.49541506
HMC,3,3878,0.72332257,1.20535624
HMC,3,3895,0.38853636,0.34565014
HMC,3,3912,-0.58869803,0.40744248
HMC,3,3928,0.07329231,0.07230788
HMC,3,3945,0.36935723,0.01833976
HMC,3,3962,-0.01007943,0.46770358
HMC,3,3979,-0.28510946,-0.15992257
HMC,3,3995,-0.51522142,-0.21030961
HMC,3,4012,-0.61961144,-0.94389284
HMC,3,4029,-1.01722777,-1.69899487
HMC,3,4046,-0.55528527,-0.69569159
HMC,3,4062,-0.90934610,-1.49105406
HMC,3,4079,-1.11275482,-1.97394025
HMC,3,4096,-0.79313594,-1.28770709
HMC,3,4112,-0.84880221,-1.39303780
HMC,3,4129,-1.02655387,-1.74459219
HMC,3,4146,-0.45670199,-0.36929458
HMC,3,4163,-0.47766781,-0.37650800
HMC,3,4179,-0.69580966,-0.92801309
HMC,3,4196,-0.26746705,0.28235087
HMC,3,4213,-0.06371672,0.38306907
HMC,3,4229,-0.00011754,0.02323576
HMC,3,4246,-0.47727567,0.23769163
HMC,3,4263,-0.17003652,0.36434528
HMC,3,4280,0.30580419,0.55462635
HMC,3,4296,0.19497581,0.40944657
HMC,3,4313,-0.51746345,0.39137626
HMC,3,4330,-0.79452342,0.55994695
HMC,3,4346,-0.32097334,0.46027049
HMC,3,4363,0.27286834,0.46264112
HMC,3,4380,-0.60541719,0.36601305
HMC,3,4397,0.55852401,1.02314520
HMC,3,4413,0.53223622,0.97630233
HMC,3,4430,0.26062629,0.62131137
HMC,3,4447,-0.08142596,0.20859899
HMC,3,4463,-0.54033798,-0.75009131
HMC,3,4480,-0.50798935,-0.50840551
HMC,3,4497,-0.56882560,0.39200851
HMC,3,4514,-0.56252295,0.42694554
HMC,3,4530,0.06846508,0.10767872
HMC,3,4547,-0.47071987,-0.34358793
HMC,3,4564,-0.78183562,-1.20984542
HMC,3,4581,-0.49346080,-0.24165316
HMC,3,4597,-0.68814695,-0.99900609
HMC,3,4614,-0.80857372,-1.27786243
HMC,3,4631,0.06199379,0.14688689
HMC,3,4647,-0.18440330,0.41606224
HMC,3,4664,0.10296724,0.19831648
HMC,3,4681,-0.08370324,0.47890452
HMC,3,4698,0.36862117,0.74744719
HMC,3,4714,0.54697543,0.99201697
HMC,3,4731,0.08740132,0.23120421
HMC,3,4748,-0.04619269,0.19762108
HMC,3,4764,0.13800995,0.36835620
HMC,3,4781,0.91009605,1.40507662
HMC,3,4798,0.47846019,0.87551671
HMC,3,4815,0.33649653,0.61663067
HMC,3,4831,-0.26134035,0.07319736
HMC,3,4848,-0.43175665,0.52910721
HMC,3,4865,0.18240239,0.47944337
HMC,3,4881,-0.12155972,0.35112333
HMC,3,4898,-0.57129902,0.47162730
HMC,3,4915,-0.12044407,0.41340587
HMC,3,4932,-0.26599869,0.32602036
HMC,3,4948,-0.19153941,0.38440770
HMC,3,4965,0.49530911,0.88857222
HMC,3,4982,0.90792531,1.44352114
HMC,3,4999,1.03195179,1.71227527
HMC,4,0,-0.04205837,0.08527713
HMC,4,16,0.05766689,0.34398580
HMC,4,33,0.80170029,1.35561359
HMC,4,50,0.90737212,1.48190033
HMC,4,66,0.49861780,0.80307651
HMC,4,83,0.63188863,1.13757944
HMC,4,100,0.59515750,1.03068912
HMC,4,117,0.82698089,1.40912867
HMC,4,133,0.69600523,1.23948669
HMC,4,150,0.60262442,1.05433989
HMC,4,167,2.53686666,2.48278856
HMC,4,183,1.81243861,2.64186478
HMC,4,200,1.39811993,1.99230790
HMC,4,217,1.37888849,2.04772735
HMC,4,234,0.58348346,1.00921905
HMC,4,250,0.58021963,1.14977944
HMC,4,267,0.72745603,1.24407446
HMC,4,284,0.78733492,1.30590987
HMC,4,300,1.07291043,1.65275598
HMC,4,317,-0.26662078,0.37036964
HMC,4,334,-0.18686354,0.27021164
HMC,4,351,0.29457864,0.64220220
HMC,4,367,-0.12680867,0.23049912
HMC,4,384,0.56882370,0.97582030
HMC,4,401,-0.06979430,0.27570844
HMC,4,417,-0.54079145,0.17073756
HMC,4,434,-0.43686375,0.45278579
HMC,4,451,-0.58969837,0.37436101
HMC,4,468,-0.32869038,0.06339730
HMC,4,484,-0.02135092,0.45844534
HMC,4,501,0.41220427,0.57071948
HMC,4,518,-0.47151199,-0.07560734
HMC,4,535,-0.13364360,0.26911601
HMC,4,551,0.07985477,0.42148912
HMC,4,568,0.25198936,0.59990233
HMC,4,585,-0.25025591,0.30440399
HMC,4,601,0.21056958,0.34191987
HMC,4,618,-0.06270338,0.16067278
HMC,4,635,0.08294477,0.42783400
HMC,4,652,-0.26419723,0.39450938
HMC,4,668,0.23040541,0.21528493
HMC,4,685,0.41563845,0.81140351
HMC,4,702,0.69636005,1.26261282
HMC,4,718,1.03665090,1.65381384
HMC,4,735,0.83768570,1.37217236
HMC,4,752,1.04012191,1.64156103
HMC,4,769,0.33750933,0.39020863
HMC,4,785,0.02601722,0.18333289
HMC,4,802,-0.18602498,-0.19341163
HMC,4,819,-0.11284442,0.21696603
HMC,4,835,0.09029410,0.21024400
HMC,4,852,0.41206044,0.72722822
HMC,4,869,-0.41806513,0.34963655
HMC,4,886,-0.28398994,0.23260431
HMC,4,902,0.24564116,0.23929438
HMC,4,919,-0.12838340,0.47193119
HMC,4,936,0.11644501,0.32364634
HMC,4,952,0.33834755,0.54357922
HMC,4,969,0.40658021,0.89241135
HMC,4,986,0.16906922,0.54845101
HMC,4,1003,0.45273426,0.69354117
HMC,4,1019,0.14198616,0.63774574
HMC,4,1036,0.36612719,0.23490146
HMC,4,1053,0.10951126,0.46275839
HMC,4,1070,-0.48995212,-0.26653296
HMC,4,1086,-0.37128600,-0.05489801
HMC,4,1103,-0.70189691,-0.99497622
HMC,4,1120,-0.82245868,-1.32059312
HMC,4,1136,-1.16124713,-2.01842642
HMC,4,1153,-1.03183591,-1.78149509
HMC,4,1170,-0.75743610,-1.21219587
HMC,4,1187,-1.00958681,-1.73700261
HMC,4,1203,-0.71935320,-0.96970028
HMC,4,1220,-0.44217980,-0.07370979
HMC,4,1237,-0.54424542,-0.48158082
HMC,4,1253,-0.43571579,-0.42453927
HMC,4,1270,-0.12053475,0.31604180
HMC,4,1287,0.04506756,0.27719027
HMC,4,1304,0.29436481,0.49680120
HMC,4,1320,-0.18930316,0.13171908
HMC,4,1337,-0.24662949,0.43280926
HMC,4,1354,0.06515516,0.31043035
HMC,4,1370,0.11230575,0.36607775
HMC,4,1387,0.54365593,0.98235029
HMC,4,1404,-0.03280993,0.02835849
HMC,4,1421,-0.01705234,0.41785145
HMC,4,1437,-0.56042629,0.34286225
HMC,4,1454,-0.04324555,0.35450122
HMC,4,1471,0.32831383,0.08866706
HMC,4,1487,0.00794565,0.61700225
HMC,4,1504,0.13963419,0.31955248
HMC,4,1521,0.59868205,1.06371081
HMC,4,1538,0.58626336,1.00080180
HMC,4,1554,0.21614219,0.55209804
HMC,4,1571,0.33743623,0.46765837
HMC,4,1588,-0.14566323,0.26255137
HMC,4,1605,-0.51729834,0.32667208
HMC,4,1621,-0.51324743,0.57539469
HMC,4,1638,-0.10076720,0.08222125
HMC,4,1655,-0.53676748,-0.66737670
HMC,4,1671,-0.51460898,-0.37463531
HMC,4,1688,-0.51860082,-0.13340549
HMC,4,1705,-0.22861499,0.23118527
