run_id,run_name,group,method,target,seed,step,plot_step,metric,value
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,20000,20000,kl_ite,0.22450276587968127
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,25000,25000,kl_ite,0.11014323914134487
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,30000,30000,kl_ite,0.08595647420556832
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,35000,35000,kl_ite,0.026937646316773145
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,40000,40000,kl_ite,0.0254538204457625
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,45000,45000,kl_ite,0.020353751711247325
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,50000,50000,kl_ite,0.025272417557509717
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,55000,55000,kl_ite,0.005497958681044626
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,60000,60000,kl_ite,0.027616193458393553
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,65000,65000,kl_ite,0.02444023165102876
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,70000,70000,kl_ite,0.022727392784956217
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,75000,75000,kl_ite,0.031071419034286268
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,80000,80000,kl_ite,0.019632140323364272
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,85000,85000,kl_ite,0.03479990479697945
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,90000,90000,kl_ite,0.011611010081770859
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,95000,95000,kl_ite,0.013380849730323588
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,100000,100000,kl_ite,0.027332791724067024
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,5000,5000,w2,0.8283237814903259
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,10000,10000,w2,0.46701112389564514
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,15000,15000,w2,0.26773205399513245
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,20000,20000,w2,0.30665045976638794
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,25000,25000,w2,0.2627438008785248
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,30000,30000,w2,0.2436680793762207
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,35000,35000,w2,0.3916110694408417
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,40000,40000,w2,0.29091790318489075
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,45000,45000,w2,0.3152441382408142
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,50000,50000,w2,0.39716091752052307
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,55000,55000,w2,0.4138605296611786
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,60000,60000,w2,0.432460218667984
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,65000,65000,w2,0.44805803894996643
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,70000,70000,w2,0.43833717703819275
